species,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95,region,disease,disease_proportion,exchg_rate_lcuperusdol,mean_usd,lower95_usd,upper95_usd,sd_usd
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Health cost,Non-infectious,0.0,0.0,0.0,0.0,National,Condition C,0.15,29.06975,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Health cost,Non-infectious,0.0,0.0,0.0,0.0,National,Condition D,0.1,29.06975,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Mortality,External,4578542268.244955,833517949.06328,2944847088.0809264,6212237448.408983,National,Cause A,0.5,29.06975,157501948.52879557,101302800.61166424,213701096.4459269,28673034.651597627
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Mortality,External,2289271134.1224775,416758974.53164,1472423544.0404632,3106118724.2044916,National,Cause B,0.25,29.06975,78750974.26439779,50651400.30583212,106850548.22296345,14336517.325798813
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Mortality,External,1373562680.4734864,250055384.718984,883454126.4242778,1863671234.522695,National,Cause C,0.15,29.06975,47250584.55863867,30390840.183499265,64110328.93377807,8601910.395479288
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Mortality,External,915708453.6489911,166703589.81265602,588969417.6161853,1242447489.681797,National,Cause D,0.1,29.06975,31500389.70575912,20260560.12233285,42740219.28918539,5734606.930319525
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Mortality,Infectious,8385888977.43665,1229378126.274095,5976307849.9394245,10795470104.933876,National,Pathogen A,0.5,29.06975,288474753.9086731,205585113.38898423,371364394.428362,42290632.91820862
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Mortality,Infectious,4192944488.718325,614689063.1370475,2988153924.9697123,5397735052.466938,National,Pathogen B,0.25,29.06975,144237376.95433655,102792556.69449212,185682197.214181,21145316.45910431
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Mortality,Infectious,2515766693.230995,368813437.8822285,1792892354.9818273,3238641031.480163,National,Pathogen C,0.15,29.06975,86542426.17260194,61675534.01669527,111409318.32850862,12687189.875462586
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Mortality,Infectious,1677177795.4873302,245875625.25481904,1195261569.987885,2159094020.9867754,National,Pathogen D,0.1,29.06975,57694950.78173463,41117022.677796856,74272878.8856724,8458126.583641725
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Mortality,Non-infectious,4009705513.37397,752309981.696625,2535177949.2485847,5484233077.499355,National,Condition A,0.5,29.06975,137933952.42043602,87210173.78025559,188657731.06061646,25879478.89805124
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Mortality,Non-infectious,2004852756.686985,376154990.8483125,1267588974.6242924,2742116538.7496777,National,Condition B,0.25,29.06975,68966976.21021801,43605086.89012779,94328865.53030823,12939739.44902562
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Mortality,Non-infectious,1202911654.012191,225692994.50898752,760553384.7745755,1645269923.2498066,National,Condition C,0.15,29.06975,41380185.726130806,26163052.134076677,56597319.31818494,7763843.669415372
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Mortality,Non-infectious,801941102.6747941,150461996.339325,507035589.8497171,1096846615.499871,National,Condition D,0.1,29.06975,27586790.484087206,17442034.756051123,37731546.21212329,5175895.779610248
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Production loss,External,,,,,National,Cause A,0.5,29.06975,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Production loss,External,,,,,National,Cause B,0.25,29.06975,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Production loss,External,,,,,National,Cause C,0.15,29.06975,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Production loss,External,,,,,National,Cause D,0.1,29.06975,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Production loss,Infectious,,,,,National,Pathogen A,0.5,29.06975,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Production loss,Infectious,,,,,National,Pathogen B,0.25,29.06975,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Production loss,Infectious,,,,,National,Pathogen C,0.15,29.06975,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Production loss,Infectious,,,,,National,Pathogen D,0.1,29.06975,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Production loss,Non-infectious,,,,,National,Condition A,0.5,29.06975,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Production loss,Non-infectious,,,,,National,Condition B,0.25,29.06975,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Production loss,Non-infectious,,,,,National,Condition C,0.15,29.06975,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2019,Production loss,Non-infectious,,,,,National,Condition D,0.1,29.06975,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Health cost,External,0.0,0.0,0.0,0.0,National,Cause A,0.5,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Health cost,External,0.0,0.0,0.0,0.0,National,Cause B,0.25,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Health cost,External,0.0,0.0,0.0,0.0,National,Cause C,0.15,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Health cost,External,0.0,0.0,0.0,0.0,National,Cause D,0.1,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Health cost,Infectious,0.0,0.0,0.0,0.0,National,Pathogen A,0.5,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Health cost,Infectious,0.0,0.0,0.0,0.0,National,Pathogen B,0.25,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Health cost,Infectious,0.0,0.0,0.0,0.0,National,Pathogen C,0.15,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Health cost,Infectious,0.0,0.0,0.0,0.0,National,Pathogen D,0.1,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Health cost,Non-infectious,0.0,0.0,0.0,0.0,National,Condition A,0.5,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Health cost,Non-infectious,0.0,0.0,0.0,0.0,National,Condition B,0.25,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Health cost,Non-infectious,0.0,0.0,0.0,0.0,National,Condition C,0.15,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Health cost,Non-infectious,0.0,0.0,0.0,0.0,National,Condition D,0.1,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Mortality,External,4807469381.6572,875193846.516445,3092089442.4849677,6522849320.829432,National,Cause A,0.5,34.9271654040404,137642700.9190121,88529641.80503672,186755760.03298748,25057683.221416015
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Mortality,External,2403734690.8286,437596923.2582225,1546044721.2424839,3261424660.414716,National,Cause B,0.25,34.9271654040404,68821350.45950605,44264820.90251836,93377880.01649374,12528841.610708008
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Mortality,External,1442240814.49716,262558153.95493352,927626832.7454903,1956854796.2488296,National,Cause C,0.15,34.9271654040404,41292810.27570363,26558892.541511018,56026728.00989625,7517304.966424804
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Mortality,External,961493876.33144,175038769.30328903,618417888.4969935,1304569864.1658864,National,Cause D,0.1,34.9271654040404,27528540.183802422,17705928.361007348,37351152.0065975,5011536.644283203
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Mortality,Infectious,8805183426.30845,1290847032.587795,6275123242.436373,11335243610.180529,National,Pathogen A,0.5,34.9271654040404,252101289.19565457,179663112.36097223,324539466.0303369,36958253.48708283
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Mortality,Infectious,4402591713.154225,645423516.2938975,3137561621.2181864,5667621805.090264,National,Pathogen B,0.25,34.9271654040404,126050644.59782729,89831556.18048611,162269733.01516846,18479126.743541416
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Mortality,Infectious,2641555027.892535,387254109.7763385,1882536972.7309117,3400573083.0541587,National,Pathogen C,0.15,34.9271654040404,75630386.75869638,53898933.708291665,97361839.80910107,11087476.04612485
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Mortality,Infectious,1761036685.2616901,258169406.51755905,1255024648.4872744,2267048722.036106,National,Pathogen D,0.1,34.9271654040404,50420257.839130916,35932622.47219444,64907893.20606739,7391650.697416568
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Mortality,Non-infectious,4210190789.04267,789925480.781455,2661936846.7110176,5758444731.374322,National,Condition A,0.5,34.9271654040404,120542011.93652067,76213938.8042948,164870085.06874654,22616363.842972375
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Mortality,Non-infectious,2105095394.521335,394962740.3907275,1330968423.3555088,2879222365.687161,National,Condition B,0.25,34.9271654040404,60271005.96826033,38106969.4021474,82435042.53437327,11308181.921486188
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Mortality,Non-infectious,1263057236.712801,236977644.23443648,798581054.0133054,1727533419.4122965,National,Condition C,0.15,34.9271654040404,36162603.5809562,22864181.641288444,49461025.52062396,6784909.152891712
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Mortality,Non-infectious,842038157.808534,157985096.156291,532387369.3422037,1151688946.2748644,National,Condition D,0.1,34.9271654040404,24108402.387304135,15242787.760858964,32974017.01374931,4523272.768594475
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Production loss,External,,,,,National,Cause A,0.5,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Production loss,External,,,,,National,Cause B,0.25,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Production loss,External,,,,,National,Cause C,0.15,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Production loss,External,,,,,National,Cause D,0.1,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Production loss,Infectious,,,,,National,Pathogen A,0.5,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Production loss,Infectious,,,,,National,Pathogen B,0.25,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Production loss,Infectious,,,,,National,Pathogen C,0.15,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Production loss,Infectious,,,,,National,Pathogen D,0.1,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Production loss,Non-infectious,,,,,National,Condition A,0.5,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Production loss,Non-infectious,,,,,National,Condition B,0.25,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Production loss,Non-infectious,,,,,National,Condition C,0.15,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2020,Production loss,Non-infectious,,,,,National,Condition D,0.1,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Health cost,External,0.0,0.0,0.0,0.0,National,Cause A,0.5,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Health cost,External,0.0,0.0,0.0,0.0,National,Cause B,0.25,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Health cost,External,0.0,0.0,0.0,0.0,National,Cause C,0.15,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Health cost,External,0.0,0.0,0.0,0.0,National,Cause D,0.1,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Health cost,Infectious,0.0,0.0,0.0,0.0,National,Pathogen A,0.5,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Health cost,Infectious,0.0,0.0,0.0,0.0,National,Pathogen B,0.25,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Health cost,Infectious,0.0,0.0,0.0,0.0,National,Pathogen C,0.15,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Health cost,Infectious,0.0,0.0,0.0,0.0,National,Pathogen D,0.1,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Health cost,Non-infectious,0.0,0.0,0.0,0.0,National,Condition A,0.5,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Health cost,Non-infectious,0.0,0.0,0.0,0.0,National,Condition B,0.25,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Health cost,Non-infectious,0.0,0.0,0.0,0.0,National,Condition C,0.15,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Health cost,Non-infectious,0.0,0.0,0.0,0.0,National,Condition D,0.1,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Mortality,External,5047842850.74005,918953538.842265,3246693914.609211,6848991786.87089,National,Cause A,0.5,34.9271654040404,144524835.96496245,92956123.89528842,196093548.03463647,26310567.38248675
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Mortality,External,2523921425.370025,459476769.4211325,1623346957.3046055,3424495893.435445,National,Cause B,0.25,34.9271654040404,72262417.98248123,46478061.94764421,98046774.01731823,13155283.691243375
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Mortality,External,1514352855.2220151,275686061.6526795,974008174.3827634,2054697536.061267,National,Cause C,0.15,34.9271654040404,43357450.78948873,27886837.16858653,58828064.41039094,7893170.214746025
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Mortality,External,1009568570.1480101,183790707.76845303,649338782.9218422,1369798357.374178,National,Cause D,0.1,34.9271654040404,28904967.19299249,18591224.779057685,39218709.6069273,5262113.476497351
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Mortality,Infectious,9245442597.6239,1355389384.217185,6588879404.558217,11902005790.689583,National,Pathogen A,0.5,34.9271654040404,264706353.65543807,188646267.97902158,340766439.3318546,38806166.16143698
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Mortality,Infectious,4622721298.81195,677694692.1085925,3294439702.2791085,5951002895.344791,National,Pathogen B,0.25,34.9271654040404,132353176.82771903,94323133.98951079,170383219.6659273,19403083.08071849
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Mortality,Infectious,2773632779.28717,406616815.2651555,1976663821.367465,3570601737.206875,National,Pathogen C,0.15,34.9271654040404,79411906.09663142,56593880.39370647,102229931.79955636,11641849.848431094
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Mortality,Infectious,1849088519.52478,271077876.843437,1317775880.9116435,2380401158.1379166,National,Pathogen D,0.1,34.9271654040404,52941270.73108762,37729253.59580432,68153287.86637092,7761233.232287397
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Mortality,Non-infectious,4420700328.4948,829421754.82053,2795033689.046561,6046366967.943039,National,Condition A,0.5,34.9271654040404,126569112.5333466,80024635.74450932,173113589.32218388,23747182.03512106
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Mortality,Non-infectious,2210350164.2474,414710877.410265,1397516844.5232804,3023183483.9715195,National,Condition B,0.25,34.9271654040404,63284556.2666733,40012317.87225466,86556794.66109194,11873591.01756053
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Mortality,Non-infectious,1326210098.5484397,248826526.446159,838510106.713968,1813910090.3829114,National,Condition C,0.15,34.9271654040404,37970733.76000398,24007390.72335279,51934076.796655156,7124154.610536318
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Mortality,Non-infectious,884140065.69896,165884350.96410602,559006737.8093121,1209273393.5886078,National,Condition D,0.1,34.9271654040404,25313822.50666932,16004927.148901863,34622717.864436775,4749436.407024212
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Production loss,External,,,,,National,Cause A,0.5,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Production loss,External,,,,,National,Cause B,0.25,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Production loss,External,,,,,National,Cause C,0.15,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Production loss,External,,,,,National,Cause D,0.1,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Production loss,Infectious,,,,,National,Pathogen A,0.5,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Production loss,Infectious,,,,,National,Pathogen B,0.25,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Production loss,Infectious,,,,,National,Pathogen C,0.15,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Production loss,Infectious,,,,,National,Pathogen D,0.1,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Production loss,Non-infectious,,,,,National,Condition A,0.5,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Production loss,Non-infectious,,,,,National,Condition B,0.25,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Production loss,Non-infectious,,,,,National,Condition C,0.15,34.9271654040404,,,,
All Small Ruminants,Pastoral,Neonate,Neonatal,Overall,2021,Production loss,Non-infectious,,,,,National,Condition D,0.1,34.9271654040404,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Health cost,External,,,,,National,Cause A,0.5,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Health cost,External,,,,,National,Cause B,0.25,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Health cost,External,,,,,National,Cause C,0.15,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Health cost,External,,,,,National,Cause D,0.1,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Health cost,Infectious,,,,,National,Pathogen A,0.5,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Health cost,Infectious,,,,,National,Pathogen B,0.25,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Health cost,Infectious,,,,,National,Pathogen C,0.15,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Health cost,Infectious,,,,,National,Pathogen D,0.1,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Health cost,Non-infectious,,,,,National,Condition A,0.5,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Health cost,Non-infectious,,,,,National,Condition B,0.25,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Health cost,Non-infectious,,,,,National,Condition C,0.15,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Health cost,Non-infectious,,,,,National,Condition D,0.1,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,External,1330959995.94514,6717046573.21705,-11834451287.560276,14496371279.450558,National,Cause A,0.5,23.8661044574125,55767793.957331866,-495868578.32949144,607404166.2441553,281447128.71776706
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,External,665479997.97257,3358523286.608525,-5917225643.780138,7248185639.725279,National,Cause B,0.25,23.8661044574125,27883896.978665933,-247934289.16474572,303702083.12207764,140723564.35888353
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,External,399287998.783542,2015113971.9651148,-3550335386.2680826,4348911383.835167,National,Cause C,0.15,23.8661044574125,16730338.187199559,-148760573.49884742,182221249.87324655,84434138.61533011
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,External,266191999.189028,1343409314.64341,-2366890257.512056,2899274255.8901114,National,Cause D,0.1,23.8661044574125,11153558.791466374,-99173715.66589832,121480833.24883105,56289425.74355341
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,Infectious,3480508356.17587,16834451277.2043,-29515016147.144558,36476032859.4963,National,Pathogen A,0.5,23.8661044574125,145834791.02702367,-1236691819.555729,1528361401.6097763,705370719.6850779
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,Infectious,1740254178.087935,8417225638.60215,-14757508073.572279,18238016429.74815,National,Pathogen B,0.25,23.8661044574125,72917395.51351184,-618345909.7778645,764180700.8048881,352685359.84253895
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,Infectious,1044152506.8527609,5050335383.16129,-8854504844.143368,10942809857.848888,National,Pathogen C,0.15,23.8661044574125,43750437.30810709,-371007545.8667187,458508420.4829328,211611215.90552336
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,Infectious,696101671.2351741,3366890255.4408603,-5903003229.428912,7295206571.8992605,National,Pathogen D,0.1,23.8661044574125,29166958.205404736,-247338363.9111458,305672280.32195526,141074143.9370156
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,Non-infectious,2535146008.987115,12435889971.53205,-21839198335.215702,26909490353.18993,National,Condition A,0.5,23.8661044574125,106223703.72638386,-915071765.2387016,1127519172.6914692,521069116.81892115
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,Non-infectious,1267573004.4935575,6217944985.766025,-10919599167.607851,13454745176.594965,National,Condition B,0.25,23.8661044574125,53111851.86319193,-457535882.6193508,563759586.3457346,260534558.40946057
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,Non-infectious,760543802.6961344,3730766991.4596143,-6551759500.56471,8072847105.956979,National,Condition C,0.15,23.8661044574125,31867111.11791516,-274521529.57161045,338255751.80744076,156320735.04567632
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Mortality,Non-infectious,507029201.797423,2487177994.30641,-4367839667.043139,5381898070.637986,National,Condition D,0.1,23.8661044574125,21244740.745276775,-183014353.04774028,225503834.53829387,104213823.36378422
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,External,,,,,National,Cause A,0.5,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,External,,,,,National,Cause B,0.25,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,External,,,,,National,Cause C,0.15,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,External,,,,,National,Cause D,0.1,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,Infectious,,,,,National,Pathogen A,0.5,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,Infectious,,,,,National,Pathogen B,0.25,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,Infectious,,,,,National,Pathogen C,0.15,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,Infectious,,,,,National,Pathogen D,0.1,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,Non-infectious,,,,,National,Condition A,0.5,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,Non-infectious,,,,,National,Condition B,0.25,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,Non-infectious,,,,,National,Condition C,0.15,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2017,Production loss,Non-infectious,,,,,National,Condition D,0.1,23.8661044574125,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2018,Health cost,External,,,,,National,Cause A,0.5,27.4293865941667,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2018,Health cost,External,,,,,National,Cause B,0.25,27.4293865941667,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2018,Health cost,External,,,,,National,Cause C,0.15,27.4293865941667,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2018,Health cost,External,,,,,National,Cause D,0.1,27.4293865941667,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2018,Health cost,Infectious,,,,,National,Pathogen A,0.5,27.4293865941667,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2018,Health cost,Infectious,,,,,National,Pathogen B,0.25,27.4293865941667,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2018,Health cost,Infectious,,,,,National,Pathogen C,0.15,27.4293865941667,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2018,Health cost,Infectious,,,,,National,Pathogen D,0.1,27.4293865941667,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2018,Health cost,Non-infectious,,,,,National,Condition A,0.5,27.4293865941667,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2018,Health cost,Non-infectious,,,,,National,Condition B,0.25,27.4293865941667,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2018,Health cost,Non-infectious,,,,,National,Condition C,0.15,27.4293865941667,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2018,Health cost,Non-infectious,,,,,National,Condition D,0.1,27.4293865941667,,,,
Cattle,Crop livestock mixed,Adult,Adult,Overall,2018,Mortality,External,-2203544779.594565,6775474448.03515,-15483474697.743458,11076385138.554329,National,Cause A,0.5,27.4293865941667,-80335182.56158102,-564484905.4348254,403814540.3116634,247015164.73124713
Cattle,Crop livestock mixed,Adult,Adult,Overall,2018,Mortality,External,-1101772389.7972825,3387737224.017575,-7741737348.871729,5538192569.277164,National,Cause B,0.25,27.4293865941667,-40167591.28079051,-282242452.7174127,201907270.1558317,123507582.36562356
Cattle,Crop livestock mixed,Adult,Adult,Overall,2018,Mortality,External,-661063433.8783695,2032642334.4105449,-4645042409.323037,3322915541.5662985,National,Cause C,0.15,27.4293865941667,-24100554.768474303,-169345471.63044763,121144362.09349902,74104549.41937414
