location_name,map_id,reporting_year,sum_isolates,overall_prev,woah_region,antimicrobial_class,pathogen
VENEZUELA (BOLIVARIAN REPUBLIC OF),VEN,2013,90,0.0,Americas,Fluoroquinolones,E. coli
VENEZUELA (BOLIVARIAN REPUBLIC OF),VEN,2013,90,0.0,Americas,Third generation cephalosporins,E. coli
VENEZUELA (BOLIVARIAN REPUBLIC OF),VEN,2014,47,0.03136560857,Americas,Fluoroquinolones,S. aureus
VENEZUELA (BOLIVARIAN REPUBLIC OF),VEN,2014,47,0.0779435898,Americas,Macrolides,S. aureus
VENEZUELA (BOLIVARIAN REPUBLIC OF),VEN,2015,1,0.00281000538,Americas,Aminoglycosides,E. coli
VENEZUELA (BOLIVARIAN REPUBLIC OF),VEN,2015,1,0.00281000538,Americas,Aminopenicillins,E. coli
VENEZUELA (BOLIVARIAN REPUBLIC OF),VEN,2015,2,0.00281000538,Americas,Fluoroquinolones,E. coli
VENEZUELA (BOLIVARIAN REPUBLIC OF),VEN,2015,1,0.00281000538,Americas,Third generation cephalosporins,E. coli
VIET NAM,VNM,2004,79,0.5132915034,"Asia, Far East and Oceania",Aminoglycosides,E. coli
VIET NAM,VNM,2004,79,0.5469991176,"Asia, Far East and Oceania",Aminopenicillins,E. coli
VIET NAM,VNM,2004,79,0.02664457244,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
VIET NAM,VNM,2004,79,0.1745821813,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
VIET NAM,VNM,2004,82,0.0,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
VIET NAM,VNM,2009,63,0.00589915663,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
VIET NAM,VNM,2012,594,0.037947032219999996,"Asia, Far East and Oceania",Aminoglycosides,E. coli
VIET NAM,VNM,2012,594,0.2234134294,"Asia, Far East and Oceania",Aminopenicillins,E. coli
VIET NAM,VNM,2012,594,0.01264901074,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
VIET NAM,VNM,2012,594,0.00803361446,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
VIET NAM,VNM,2012,594,0.00803361446,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
VIET NAM,VNM,2013,1007,0.24082410939999999,"Asia, Far East and Oceania",Aminoglycosides,E. coli
VIET NAM,VNM,2013,1004,0.7571583458000001,"Asia, Far East and Oceania",Aminopenicillins,E. coli
VIET NAM,VNM,2013,895,0.1640744724,"Asia, Far East and Oceania",Aminopenicillins with beta-lactamase inhibitors,E. coli
VIET NAM,VNM,2013,1004,0.2340052834,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
VIET NAM,VNM,2013,192,0.3581161367,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
VIET NAM,VNM,2013,1004,0.08931135105999999,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
VIET NAM,VNM,2014,340,0.7897718168,"Asia, Far East and Oceania",Aminoglycosides,E. coli
VIET NAM,VNM,2014,340,0.9973413859,"Asia, Far East and Oceania",Aminopenicillins,E. coli
VIET NAM,VNM,2014,370,0.4861187151,"Asia, Far East and Oceania",Fluoroquinolones,E. coli
VIET NAM,VNM,2014,338,0.8277882124999999,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
VIET NAM,VNM,2015,252,0.07178258167,"Asia, Far East and Oceania",Fluoroquinolones,Non-typhoidal Salmonella
VIET NAM,VNM,2015,254,0.2723083807,"Asia, Far East and Oceania",Third generation cephalosporins,E. coli
ZAMBIA,ZMB,2005,83,0.016219135449999998,Africa,Aminoglycosides,E. coli
ZAMBIA,ZMB,2005,83,0.06487654178999999,Africa,Aminopenicillins,E. coli
ZAMBIA,ZMB,2013,138,0.059543711889999996,Africa,Aminoglycosides,E. coli
ZAMBIA,ZMB,2013,138,0.1840104173,Africa,Aminopenicillins,E. coli
ZAMBIA,ZMB,2013,138,0.08255372375,Africa,Fluoroquinolones,E. coli
ZAMBIA,ZMB,2013,138,0.1515721464,Africa,Third generation cephalosporins,E. coli
ZIMBABWE,ZWE,2012,304,0.10006607170000001,Africa,Aminoglycosides,E. coli
ZIMBABWE,ZWE,2012,304,0.5458149365,Africa,Aminopenicillins,E. coli
ZIMBABWE,ZWE,2015,54,0.04467327515,Africa,Aminoglycosides,E. coli
ZIMBABWE,ZWE,2015,54,0.06353468376999999,Africa,Aminopenicillins,E. coli
ZIMBABWE,ZWE,2015,54,0.00302820781,Africa,Fluoroquinolones,E. coli
ALGERIA,DZA,2009,13,0.1205890245,Africa,All,Non-typhoidal Salmonella
ALGERIA,DZA,2010,342,0.16428069997666667,Africa,All,E. coli
ALGERIA,DZA,2012,495,0.158688165516,Africa,All,E. coli
ALGERIA,DZA,2013,510,0.13806569468000002,Africa,All,E. coli
ALGERIA,DZA,2013,134,0.01188798601,Africa,All,S. aureus
ALGERIA,DZA,2014,1102,0.6659626337065335,Africa,All,E. coli
ALGERIA,DZA,2014,1833,0.5046649677,Africa,All,S. aureus
ANGOLA,AGO,2013,26,0.44733263967692316,Africa,All,E. coli
ARGENTINA,ARG,2002,52,0.04623006638,Americas,All,S. aureus
ARGENTINA,ARG,2006,276,0.014795553887500002,Americas,All,E. coli
ARGENTINA,ARG,2007,822,0.04877857588666667,Americas,All,E. coli
ARGENTINA,ARG,2007,118,0.19089096690000001,Americas,All,Non-typhoidal Salmonella
ARGENTINA,ARG,2009,168,0.0719134366,Americas,All,E. coli
ARGENTINA,ARG,2012,288,0.010982502193333334,Americas,All,E. coli
ARGENTINA,ARG,2013,133,0.0,Americas,All,E. coli
ARGENTINA,ARG,2013,96,0.02311503319,Americas,All,S. aureus
ARGENTINA,ARG,2014,450,0.037170004112000006,Americas,All,E. coli
ARGENTINA,ARG,2015,12,0.0,Americas,All,Non-typhoidal Salmonella
ARGENTINA,ARG,2016,50,0.0,Americas,All,Non-typhoidal Salmonella
AUSTRALIA,AUS,2004,3225,0.015464104145999996,"Asia, Far East and Oceania",All,E. coli
AUSTRIA,AUT,2016,1020,0.029416323553333335,Europe,All,E. coli
AUSTRIA,AUT,2016,261,0.05953303576,Europe,All,Non-typhoidal Salmonella
AUSTRIA,AUT,2017,1444,0.0421654782925,Europe,All,E. coli
AUSTRIA,AUT,2018,870,0.038645151662,Europe,All,E. coli
AUSTRIA,AUT,2018,265,0.08542428999,Europe,All,Non-typhoidal Salmonella
AUSTRIA,AUT,2019,348,0.04549878027,Europe,All,E. coli
AUSTRIA,AUT,2020,340,0.025607960234999998,Europe,All,E. coli
AUSTRIA,AUT,2020,257,0.08756220824,Europe,All,Non-typhoidal Salmonella
BANGLADESH,BGD,2005,51,0.16581764663333332,"Asia, Far East and Oceania",All,E. coli
BANGLADESH,BGD,2006,200,0.17145222685,"Asia, Far East and Oceania",All,E. coli
BANGLADESH,BGD,2007,60,0.10021503400000001,"Asia, Far East and Oceania",All,E. coli
BANGLADESH,BGD,2009,822,0.051245890229999994,"Asia, Far East and Oceania",All,E. coli
BANGLADESH,BGD,2010,729,0.06899959206,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
BANGLADESH,BGD,2011,60,0.6691255667833335,"Asia, Far East and Oceania",All,E. coli
BANGLADESH,BGD,2012,154,0.12296816785402595,"Asia, Far East and Oceania",All,E. coli
BANGLADESH,BGD,2012,8,0.2125041685,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
BANGLADESH,BGD,2012,17,0.18204431769999999,"Asia, Far East and Oceania",All,S. aureus
BANGLADESH,BGD,2013,60,0.0,"Asia, Far East and Oceania",All,E. coli
BANGLADESH,BGD,2013,15,0.0,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
BANGLADESH,BGD,2013,24,0.3489182756,"Asia, Far East and Oceania",All,S. aureus
BANGLADESH,BGD,2014,24,0.09800144890000001,"Asia, Far East and Oceania",All,S. aureus
BANGLADESH,BGD,2015,184,0.4049873746728261,"Asia, Far East and Oceania",All,E. coli
BANGLADESH,BGD,2015,18,0.01448892058,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
BANGLADESH,BGD,2016,98,0.13396773950183674,"Asia, Far East and Oceania",All,E. coli
BELGIUM,BEL,2016,5304,0.14161458542625002,Europe,All,E. coli
BELGIUM,BEL,2016,511,0.1559025698,Europe,All,Non-typhoidal Salmonella
BELGIUM,BEL,2017,5128,0.1937106257275,Europe,All,E. coli
BELGIUM,BEL,2017,296,0.11790561220000001,Europe,All,Non-typhoidal Salmonella
BELGIUM,BEL,2018,876,0.09873115052333334,Europe,All,E. coli
BELGIUM,BEL,2018,204,0.08906789407,Europe,All,Non-typhoidal Salmonella
BELGIUM,BEL,2019,1032,0.30799884405999994,Europe,All,E. coli
BELGIUM,BEL,2019,103,0.012061727440000001,Europe,All,Non-typhoidal Salmonella
BELGIUM,BEL,2020,1006,0.32496491193,Europe,All,E. coli
BELGIUM,BEL,2020,232,0.07936256491,Europe,All,Non-typhoidal Salmonella
BHUTAN,BTN,2007,52,0.00249972144,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
BOLIVIA (PLURINATIONAL STATE OF),BOL,2009,84,0.21250064353,Americas,All,E. coli
BOTSWANA,BWA,2003,30,0.004838203944999999,Africa,All,E. coli
BOTSWANA,BWA,2009,54,0.0,Africa,All,Non-typhoidal Salmonella
BRAZIL,BRA,2000,27,0.08012250296666668,Americas,All,E. coli
BRAZIL,BRA,2003,581,0.061279736280120484,Americas,All,E. coli
BRAZIL,BRA,2003,33,0.04370318343,Americas,All,S. aureus
BRAZIL,BRA,2004,19,0.01103068181,Americas,All,Non-typhoidal Salmonella
BRAZIL,BRA,2005,2526,0.16404264992595408,Americas,All,E. coli
BRAZIL,BRA,2005,98,0.0010824484099999998,Americas,All,Non-typhoidal Salmonella
BRAZIL,BRA,2005,180,0.021932523540000002,Americas,All,S. aureus
BRAZIL,BRA,2006,475,0.00485933119,Americas,All,Non-typhoidal Salmonella
BRAZIL,BRA,2006,167,0.15950353473491014,Americas,All,S. aureus
BRAZIL,BRA,2007,2644,0.12138510612832075,Americas,All,E. coli
BRAZIL,BRA,2008,53,0.0,Americas,All,Non-typhoidal Salmonella
BRAZIL,BRA,2008,9,0.034169982110000004,Americas,All,S. aureus
BRAZIL,BRA,2009,153,0.3260124185091503,Americas,All,E. coli
BRAZIL,BRA,2010,1032,0.18087712092666666,Americas,All,E. coli
BRAZIL,BRA,2010,96,0.0,Americas,All,Non-typhoidal Salmonella
BRAZIL,BRA,2010,195,0.012401245216717947,Americas,All,S. aureus
BRAZIL,BRA,2011,772,0.21843263945699481,Americas,All,E. coli
BRAZIL,BRA,2011,180,0.00041957424999999995,Americas,All,Non-typhoidal Salmonella
BRAZIL,BRA,2011,31,0.006618409079999999,Americas,All,S. aureus
BRAZIL,BRA,2012,2458,0.15104107160786007,Americas,All,E. coli
BRAZIL,BRA,2012,328,0.09828774892256097,Americas,All,S. aureus
BRAZIL,BRA,2013,3408,0.07345350524996773,Americas,All,E. coli
BRAZIL,BRA,2013,128,0.0,Americas,All,Non-typhoidal Salmonella
BRAZIL,BRA,2013,174,0.46026484852011496,Americas,All,S. aureus
BRAZIL,BRA,2014,1680,0.39060565989690477,Americas,All,E. coli
BRAZIL,BRA,2014,16,0.0,Americas,All,Non-typhoidal Salmonella
BRAZIL,BRA,2014,70,0.08355632450171428,Americas,All,S. aureus
BRAZIL,BRA,2015,4955,0.16798337034579616,Americas,All,E. coli
BRAZIL,BRA,2015,7,0.0,Americas,All,Non-typhoidal Salmonella
BRAZIL,BRA,2015,76,0.20394818935,Americas,All,S. aureus
BRAZIL,BRA,2016,344,0.11219409675377906,Americas,All,E. coli
BRAZIL,BRA,2016,596,0.0034830557241778528,Americas,All,S. aureus
BRAZIL,BRA,2017,136,0.011219994125000002,Americas,All,E. coli
BULGARIA,BGR,2016,444,0.2260219032425,Europe,All,E. coli
BULGARIA,BGR,2016,14,0.41959745660000003,Europe,All,Non-typhoidal Salmonella
BULGARIA,BGR,2017,404,0.04162730819,Europe,All,E. coli
BULGARIA,BGR,2017,6,0.0,Europe,All,Non-typhoidal Salmonella
BULGARIA,BGR,2018,400,0.18846919091,Europe,All,E. coli
BULGARIA,BGR,2018,47,0.1354020161,Europe,All,Non-typhoidal Salmonella
BULGARIA,BGR,2019,208,0.06367176971,Europe,All,E. coli
BULGARIA,BGR,2020,200,0.18602153908,Europe,All,E. coli
BULGARIA,BGR,2020,29,0.16880357450000003,Europe,All,Non-typhoidal Salmonella
BURKINA FASO,BFA,2010,416,0.0,Africa,All,Non-typhoidal Salmonella
BURKINA FASO,BFA,2012,56,0.0,Africa,All,Non-typhoidal Salmonella
CAMBODIA,KHM,2007,201,0.00154789247,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
CAMBODIA,KHM,2017,1044,0.09578613422249999,"Asia, Far East and Oceania",All,E. coli
CAMEROON,CMR,2007,103,0.0,Africa,All,Non-typhoidal Salmonella
CANADA,CAN,2014,21705,0.107871707948,Americas,All,E. coli
CANADA,CAN,2014,1696,0.03592749704,Americas,All,Non-typhoidal Salmonella
CANADA,CAN,2015,12760,0.09490273530200001,Americas,All,E. coli
CANADA,CAN,2015,1916,0.01986667931,Americas,All,Non-typhoidal Salmonella
CANADA,CAN,2016,15678,0.08643980863333332,Americas,All,E. coli
CANADA,CAN,2016,1723,0.03138339047,Americas,All,Non-typhoidal Salmonella
CANADA,CAN,2017,14937,0.08447711567997054,Americas,All,E. coli
CANADA,CAN,2017,1627,0.02891532516,Americas,All,Non-typhoidal Salmonella
CANADA,CAN,2018,10565,0.10094756724600001,Americas,All,E. coli
CANADA,CAN,2018,1507,0.00314893945,Americas,All,Non-typhoidal Salmonella
CANADA,CAN,2019,7368,0.14500702777666666,Americas,All,E. coli
CANADA,CAN,2019,1812,0.02002620684,Americas,All,Non-typhoidal Salmonella
CHAD,TCD,2012,57,0.0,Africa,All,Non-typhoidal Salmonella
CHILE,CHL,2002,366,0.028034459416666668,Americas,All,E. coli
CHINA,CHN,2000,4417,0.3514061250573466,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2002,52,0.033207553005,"Asia, Far East and Oceania",All,S. aureus
CHINA,CHN,2003,52,0.03399820903,"Asia, Far East and Oceania",All,S. aureus
CHINA,CHN,2004,160,0.236298604175,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2005,82,0.3082367640097561,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2005,50,0.2100577922,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
CHINA,CHN,2005,68,0.0395328012,"Asia, Far East and Oceania",All,S. aureus
CHINA,CHN,2006,7287,0.3945784889333059,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2006,78,0.00973065097,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
CHINA,CHN,2006,488,0.41937938480000003,"Asia, Far East and Oceania",All,S. aureus
CHINA,CHN,2007,12334,0.6835946040146504,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2007,208,0.324297154615,"Asia, Far East and Oceania",All,S. aureus
CHINA,CHN,2008,6109,0.46627861875667703,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2008,787,0.263769199,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
CHINA,CHN,2008,356,0.034655608420000004,"Asia, Far East and Oceania",All,S. aureus
CHINA,CHN,2009,6121,0.5122749079886456,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2009,997,0.09970805136,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
CHINA,CHN,2009,1335,0.7239436144461423,"Asia, Far East and Oceania",All,S. aureus
CHINA,CHN,2010,12130,0.4599999066622177,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2010,227,0.14652419319999999,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
CHINA,CHN,2010,362,0.35566307524999996,"Asia, Far East and Oceania",All,S. aureus
CHINA,CHN,2011,12469,0.42277462562843043,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2011,2393,0.2065049436,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
CHINA,CHN,2011,1444,0.6406220902213297,"Asia, Far East and Oceania",All,S. aureus
CHINA,CHN,2012,19931,0.40236316569139535,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2012,1749,0.08325853134000001,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
CHINA,CHN,2012,401,0.5609804784700748,"Asia, Far East and Oceania",All,S. aureus
CHINA,CHN,2013,33470,0.5388452177104391,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2013,2116,0.09791988616,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
CHINA,CHN,2013,1298,0.7487993225919106,"Asia, Far East and Oceania",All,S. aureus
CHINA,CHN,2014,47671,0.5008544065352268,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2014,2252,0.2346355064,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
CHINA,CHN,2014,963,0.6698575499738317,"Asia, Far East and Oceania",All,S. aureus
CHINA,CHN,2015,17375,0.4724655622374101,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2015,1386,0.22037174480000002,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
CHINA,CHN,2015,2436,0.548476900245074,"Asia, Far East and Oceania",All,S. aureus
CHINA,CHN,2016,23335,0.5138522317438611,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2016,2850,0.2550239873,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
CHINA,CHN,2016,985,0.5104106030175635,"Asia, Far East and Oceania",All,S. aureus
CHINA,CHN,2017,2368,0.24494209936990707,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2017,998,0.488922179,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
CHINA,CHN,2017,209,0.3942662062875598,"Asia, Far East and Oceania",All,S. aureus
CHINA,CHN,2018,2994,0.5680463279656981,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2018,1226,0.2679133832,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
CHINA,CHN,2019,5,0.09730650967000001,"Asia, Far East and Oceania",All,E. coli
CHINA,CHN,2019,67,0.02189396468,"Asia, Far East and Oceania",All,Non-typhoidal Salmonella
COLOMBIA,COL,2008,289,0.00666194446,Americas,All,S. aureus
COLOMBIA,COL,2009,825,0.05048574483,Americas,All,E. coli
COLOMBIA,COL,2009,51,0.1089429231,Americas,All,Non-typhoidal Salmonella
COLOMBIA,COL,2010,14,0.0,Americas,All,Non-typhoidal Salmonella
COLOMBIA,COL,2013,49,0.1351423018857143,Americas,All,E. coli
COLOMBIA,COL,2013,16,0.0,Americas,All,S. aureus
COLOMBIA,COL,2015,44,0.279801667265,Americas,All,E. coli
COSTA RICA,CRI,2005,132,0.06269920464666666,Americas,All,E. coli
CROATIA,HRV,2016,2032,0.19226040587375,Europe,All,E. coli
CROATIA,HRV,2016,31,0.02806432215,Europe,All,E. faecalis
CROATIA,HRV,2016,194,0.06610861669,Europe,All,E. faecium
CROATIA,HRV,2016,304,0.3599137442,Europe,All,Non-typhoidal Salmonella
CROATIA,HRV,2017,1026,0.05548651598333333,Europe,All,E. coli
CROATIA,HRV,2017,88,0.05806519742,Europe,All,Non-typhoidal Salmonella
CROATIA,HRV,2018,425,0.11886065851000001,Europe,All,E. coli
CROATIA,HRV,2018,197,0.2307827507,Europe,All,Non-typhoidal Salmonella
CROATIA,HRV,2019,338,0.10119009522,Europe,All,E. coli
CROATIA,HRV,2019,206,0.21403759229999997,Europe,All,Non-typhoidal Salmonella
CROATIA,HRV,2020,170,0.082542123955,Europe,All,E. coli
CROATIA,HRV,2020,171,0.1674012198,Europe,All,Non-typhoidal Salmonella
CUBA,CUB,2015,34,0.0800850832,Americas,All,S. aureus
CYPRUS,CYP,2016,340,0.16315869796250002,Europe,All,E. coli
CYPRUS,CYP,2016,50,0.2943516102,Europe,All,Non-typhoidal Salmonella
CYPRUS,CYP,2017,228,0.0922937923,Europe,All,E. coli
CYPRUS,CYP,2018,505,0.18980784207999998,Europe,All,E. coli
CYPRUS,CYP,2018,45,0.2851269159,Europe,All,Non-typhoidal Salmonella
CYPRUS,CYP,2019,68,0.15180843527000001,Europe,All,E. coli
CYPRUS,CYP,2020,198,0.16772171522499998,Europe,All,E. coli
CYPRUS,CYP,2020,47,0.160584621,Europe,All,Non-typhoidal Salmonella
CZECHIA,CZE,2016,1816,0.08058571058250001,Europe,All,E. coli
CZECHIA,CZE,2016,246,0.21420587030000002,Europe,All,Non-typhoidal Salmonella
CZECHIA,CZE,2017,1440,0.01950379935125,Europe,All,E. coli
CZECHIA,CZE,2017,172,0.08770826353,Europe,All,Non-typhoidal Salmonella
CZECHIA,CZE,2018,1323,0.1023908402157143,Europe,All,E. coli
CZECHIA,CZE,2018,173,0.07746100304999999,Europe,All,Non-typhoidal Salmonella
CZECHIA,CZE,2019,626,0.04041889167,Europe,All,E. coli
CZECHIA,CZE,2019,157,0.12919935629999998,Europe,All,Non-typhoidal Salmonella
CZECHIA,CZE,2020,390,0.050915482214999995,Europe,All,E. coli
CZECHIA,CZE,2020,153,0.09415876848,Europe,All,Non-typhoidal Salmonella
DENMARK,DNK,2016,2712,0.055869166563333336,Europe,All,E. coli
DENMARK,DNK,2016,119,0.0025941079900000004,Europe,All,E. faecalis
DENMARK,DNK,2016,253,0.0,Europe,All,Non-typhoidal Salmonella
DENMARK,DNK,2017,2808,0.05599469566333333,Europe,All,E. coli
DENMARK,DNK,2017,134,0.0,Europe,All,Non-typhoidal Salmonella
DENMARK,DNK,2018,1652,0.0628119061075,Europe,All,E. coli
DENMARK,DNK,2018,128,0.0,Europe,All,Non-typhoidal Salmonella
DENMARK,DNK,2019,1042,0.14491988508,Europe,All,E. coli
DENMARK,DNK,2019,133,0.012862452140000001,Europe,All,Non-typhoidal Salmonella
DENMARK,DNK,2020,880,0.14108612131,Europe,All,E. coli
DENMARK,DNK,2020,98,0.00798427966,Europe,All,Non-typhoidal Salmonella
ECUADOR,ECU,2009,1201,0.0832704105,Americas,All,E. coli
ECUADOR,ECU,2012,6225,0.050794950408,Americas,All,E. coli
ECUADOR,ECU,2013,9375,0.057456583244000006,Americas,All,E. coli
ECUADOR,ECU,2014,62,0.3455722036,Americas,All,Non-typhoidal Salmonella
EGYPT,EGY,2010,473,0.39827861872198733,Africa,All,E. coli
EGYPT,EGY,2011,87,0.22847317960000002,Africa,All,Non-typhoidal Salmonella
EGYPT,EGY,2012,2352,0.42474183682667516,Africa,All,E. coli
EGYPT,EGY,2012,173,0.2035408871,Africa,All,Non-typhoidal Salmonella
EGYPT,EGY,2012,990,0.2527803827472727,Africa,All,S. aureus
EGYPT,EGY,2013,546,0.017420299564285716,Africa,All,E. coli
EGYPT,EGY,2013,222,0.33588054009999996,Africa,All,S. aureus
EGYPT,EGY,2014,253,0.44788074873399214,Africa,All,E. coli
EGYPT,EGY,2014,24,0.0,Africa,All,Non-typhoidal Salmonella
EGYPT,EGY,2014,41,0.16933612709999998,Africa,All,S. aureus
EGYPT,EGY,2015,210,0.6323333133571428,Africa,All,E. coli
EGYPT,EGY,2015,13,0.2107027078,Africa,All,Non-typhoidal Salmonella
EGYPT,EGY,2015,48,0.045662300384583326,Africa,All,S. aureus
EGYPT,EGY,2016,422,0.0808754802993365,Africa,All,E. coli
EGYPT,EGY,2016,168,0.03167327194,Africa,All,S. aureus
EGYPT,EGY,2017,182,0.06334654388000001,Africa,All,E. coli
EGYPT,EGY,2017,320,0.12510942419999999,Africa,All,S. aureus
EGYPT,EGY,2018,219,0.22541511633666667,Africa,All,E. coli
EGYPT,EGY,2018,50,0.20904359479999995,Africa,All,S. aureus
ESTONIA,EST,2016,292,0.11351647926,Europe,All,E. coli
ESTONIA,EST,2016,37,0.00683862429,Europe,All,E. faecalis
ESTONIA,EST,2016,64,0.0513965357,Europe,All,E. faecium
ESTONIA,EST,2016,11,0.08434303292999999,Europe,All,Non-typhoidal Salmonella
ESTONIA,EST,2017,268,0.014865188934999999,Europe,All,E. coli
ESTONIA,EST,2017,23,0.1944728614,Europe,All,Non-typhoidal Salmonella
ESTONIA,EST,2018,340,0.1004674363,Europe,All,E. coli
ESTONIA,EST,2018,11,0.02785923521,Europe,All,Non-typhoidal Salmonella
ESTONIA,EST,2019,142,0.03884597586,Europe,All,E. coli
ESTONIA,EST,2019,9,0.0,Europe,All,Non-typhoidal Salmonella
ESTONIA,EST,2020,164,0.049371531475,Europe,All,E. coli
ESTONIA,EST,2020,9,0.08434303292999999,Europe,All,Non-typhoidal Salmonella
ETHIOPIA,ETH,2000,50,0.0,Africa,All,Non-typhoidal Salmonella
ETHIOPIA,ETH,2002,17,0.5190262472,Africa,All,S. aureus
ETHIOPIA,ETH,2004,51,0.0008101957199999999,Africa,All,Non-typhoidal Salmonella
ETHIOPIA,ETH,2005,94,0.00015072493,Africa,All,Non-typhoidal Salmonella
ETHIOPIA,ETH,2005,85,0.019585896119999998,Africa,All,S. aureus
ETHIOPIA,ETH,2007,279,0.04243610825888889,Africa,All,E. coli
ETHIOPIA,ETH,2007,102,0.026813393039999998,Africa,All,Non-typhoidal Salmonella
ETHIOPIA,ETH,2008,10,0.5875768836499999,Africa,All,E. coli
ETHIOPIA,ETH,2008,27,0.5092332992,Africa,All,S. aureus
ETHIOPIA,ETH,2009,20,0.6365416239999999,Africa,All,S. aureus
ETHIOPIA,ETH,2010,15,0.39171792240000003,Africa,All,E. coli
ETHIOPIA,ETH,2010,21,0.0,Africa,All,Non-typhoidal Salmonella
ETHIOPIA,ETH,2010,103,0.09536239713786407,Africa,All,S. aureus
ETHIOPIA,ETH,2012,156,0.15668716894999998,Africa,All,S. aureus
ETHIOPIA,ETH,2013,27,0.1468942209,Africa,All,Non-typhoidal Salmonella
ETHIOPIA,ETH,2014,184,0.07983381571304347,Africa,All,E. coli
ETHIOPIA,ETH,2014,110,0.1183576054,Africa,All,Non-typhoidal Salmonella
ETHIOPIA,ETH,2014,5,0.39171792240000003,Africa,All,S. aureus
ETHIOPIA,ETH,2015,147,0.1387159306,Africa,All,Non-typhoidal Salmonella
ETHIOPIA,ETH,2015,82,0.367235552265,Africa,All,S. aureus
ETHIOPIA,ETH,2016,166,0.3438940350759036,Africa,All,E. coli
ETHIOPIA,ETH,2016,89,0.04929483968000001,Africa,All,Non-typhoidal Salmonella
ETHIOPIA,ETH,2017,182,0.3996276112510989,Africa,All,E. coli
ETHIOPIA,ETH,2017,107,0.0,Africa,All,S. aureus
FINLAND,FIN,2016,1104,0.008282872180000001,Europe,All,E. coli
FINLAND,FIN,2016,10,0.09525303004999999,Europe,All,Non-typhoidal Salmonella
FINLAND,FIN,2017,700,0.0054010207875,Europe,All,E. coli
FINLAND,FIN,2017,6,0.0,Europe,All,Non-typhoidal Salmonella
FINLAND,FIN,2018,865,0.015196437169999997,Europe,All,E. coli
FINLAND,FIN,2019,348,0.011588397095000001,Europe,All,E. coli
FINLAND,FIN,2020,340,0.006723743295,Europe,All,E. coli
FRANCE,FRA,2016,1504,0.041101788616249996,Europe,All,E. coli
FRANCE,FRA,2016,121,0.0061367572599999995,Europe,All,Non-typhoidal Salmonella
FRANCE,FRA,2017,3312,0.06987877693250001,Europe,All,E. coli
FRANCE,FRA,2017,222,0.03767821812,Europe,All,Non-typhoidal Salmonella
FRANCE,FRA,2018,1547,0.044759254277142856,Europe,All,E. coli
FRANCE,FRA,2018,423,0.00263314762,Europe,All,Non-typhoidal Salmonella
FRANCE,FRA,2019,682,0.160963499375,Europe,All,E. coli
FRANCE,FRA,2019,247,0.01505662367,Europe,All,Non-typhoidal Salmonella
