location_name,map_id,reporting_year,antibiotic_pathogen_combo,sum_isolates,overall_prev,prop_2.5,prop_97.5,world_region
LAO PEOPLE'S DEMOCRATIC REPUBLIC,LAO,2012,Aminoglycosides & E. coli,4,6.708754137,0.423485813,17.54794245,Asia
LATVIA,LVA,2016,Aminoglycosides & E. coli,100,0.287974192,0.019077006,0.823630172,Europe
LATVIA,LVA,2016,Aminopenicillins & E. coli,100,13.24681284,10.58387443,15.89546055,Europe
LATVIA,LVA,2016,Fluoroquinolones & E. coli,200,20.15819345,18.08278306,22.25605542,Europe
LATVIA,LVA,2016,Fluoroquinolones & Non-typhoidal Salmonella,12,2.399784934,0.146193202,6.698367081,Europe
LATVIA,LVA,2016,Third generation cephalosporins & E. coli,200,2.303793537,1.123314479,3.514808334,Europe
LATVIA,LVA,2017,Aminoglycosides & E. coli,149,0.45816425,0.025765028,0.951359687,Europe
LATVIA,LVA,2017,Aminopenicillins & E. coli,149,6.108856662,4.553743732,7.612161803,Europe
LATVIA,LVA,2017,Fluoroquinolones & E. coli,298,2.138099832,1.324026206,2.925285607,Europe
LATVIA,LVA,2017,Fluoroquinolones & Non-typhoidal Salmonella,38,3.031307285,1.332789532,5.47627411,Europe
LATVIA,LVA,2017,Third generation cephalosporins & E. coli,298,0.152721417,0.05408325,0.398772983,Europe
LATVIA,LVA,2018,Aminoglycosides & E. coli,200,0.143987096,0.008612313,0.415499155,Europe
LATVIA,LVA,2018,Aminopenicillins & E. coli,200,8.495238666,6.755898465,10.21309368,Europe
LATVIA,LVA,2018,Fluoroquinolones & E. coli,400,15.98256766,14.45463561,17.5060925,Europe
LATVIA,LVA,2018,Third generation cephalosporins & E. coli,200,0.287974192,0.016497466,0.663793832,Europe
LATVIA,LVA,2019,Aminoglycosides & E. coli,152,0.598828712,0.060167308,1.160120353,Europe
LATVIA,LVA,2019,Aminopenicillins & E. coli,152,6.587115835,5.013254075,8.140503893,Europe
LATVIA,LVA,2019,Fluoroquinolones & Non-typhoidal Salmonella,12,0.0,0.003912802,0.037348428,Europe
LATVIA,LVA,2020,Aminoglycosides & E. coli,150,0.0,6.84e-05,0.004508447,Europe
LATVIA,LVA,2020,Aminopenicillins & E. coli,150,11.90293327,9.731471572,14.09200999,Europe
LATVIA,LVA,2020,Fluoroquinolones & Non-typhoidal Salmonella,21,1.919827947,0.123374954,5.220101706,Europe
LEBANON,LBN,2002,Aminoglycosides & E. coli,9,12.43362385,9.685972755,13.87432379,Asia
LEBANON,LBN,2002,Third generation cephalosporins & E. coli,9,0.0,0.000191607,0.008884859,Asia
LEBANON,LBN,2004,Aminoglycosides & E. coli,94,6.98518194,5.618843556,8.320514666,Asia
LEBANON,LBN,2004,Aminopenicillins & E. coli,94,10.05866199,8.859871782,11.28304135,Asia
LEBANON,LBN,2004,Fluoroquinolones & E. coli,94,6.286663746,4.951808027,7.617083068,Asia
LEBANON,LBN,2004,Third generation cephalosporins & E. coli,94,4.330812803,3.086084246,5.588635352,Asia
LEBANON,LBN,2009,Aminoglycosides & E. coli,82,23.17659291,15.36520294,31.02985613,Asia
LEBANON,LBN,2009,Aminopenicillins with beta-lactamase inhibitors & E. coli,82,3.43356932,0.201618418,6.848906993,Asia
LEBANON,LBN,2009,Fluoroquinolones & E. coli,82,34.3356932,25.59958525,43.08158902,Asia
LEBANON,LBN,2009,Third generation cephalosporins & E. coli,82,0.0,0.000522568,0.018196891,Asia
LEBANON,LBN,2012,Aminoglycosides & E. coli,75,12.29392021,11.29828965,13.26682784,Asia
LEBANON,LBN,2012,Aminopenicillins with beta-lactamase inhibitors & E. coli,75,13.97036388,13.96726484,13.9703142,Asia
LEBANON,LBN,2012,Third generation cephalosporins & E. coli,75,13.55125296,13.03528767,13.9469626,Asia
LEBANON,LBN,2014,Fluoroquinolones & Non-typhoidal Salmonella,49,1.536740027,0.379755525,2.702927282,Asia
LEBANON,LBN,2015,Aminoglycosides & E. coli,217,60.08746309,55.20265188,65.05510441,Asia
LEBANON,LBN,2015,Aminopenicillins & E. coli,217,85.83923299,85.82801403,85.83891993,Asia
LEBANON,LBN,2015,Aminopenicillins with beta-lactamase inhibitors & E. coli,217,30.04373155,24.89837138,35.24492037,Asia
LEBANON,LBN,2015,Fluoroquinolones & E. coli,217,53.22032445,47.93097817,58.5071806,Asia
LEBANON,LBN,2015,Third generation cephalosporins & E. coli,217,77.25530969,73.99032997,80.50035197,Asia
LEBANON,LBN,2017,Aminoglycosides & E. coli,105,0.079969315,0.063191954,0.096859202,Asia
LEBANON,LBN,2017,Aminopenicillins & E. coli,105,0.186595067,0.181831487,0.190157375,Asia
LEBANON,LBN,2017,Aminopenicillins with beta-lactamase inhibitors & E. coli,105,0.08758544,0.071016236,0.104740069,Asia
LEBANON,LBN,2017,Fluoroquinolones & E. coli,105,0.148514441,0.134082897,0.162829694,Asia
LEBANON,LBN,2017,Third generation cephalosporins & E. coli,105,0.127570097,0.111105434,0.143961004,Asia
LEBANON,LBN,2018,Aminoglycosides & E. coli,88,68.67138639,61.87513183,75.45757643,Asia
LEBANON,LBN,2018,Aminopenicillins & E. coli,88,85.83923299,85.82159627,85.8385946,Asia
LEBANON,LBN,2018,Aminopenicillins with beta-lactamase inhibitors & E. coli,88,48.06997047,39.5541729,56.44352523,Asia
LEBANON,LBN,2018,Fluoroquinolones & E. coli,88,78.11370202,73.26140647,82.9288288,Asia
LEBANON,LBN,2018,Third generation cephalosporins & E. coli,88,65.23781707,57.97427737,72.42589369,Asia
LITHUANIA,LTU,2016,Aminoglycosides & E. coli,100,12.68982306,9.493270725,15.96250586,Europe
LITHUANIA,LTU,2016,Aminopenicillins & E. coli,100,36.2566373,36.24972086,36.25643916,Europe
LITHUANIA,LTU,2016,Fluoroquinolones & E. coli,200,33.35610632,31.848794,34.83800024,Europe
LITHUANIA,LTU,2016,Third generation cephalosporins & E. coli,200,18.8534514,16.04469077,21.69299529,Europe
LITHUANIA,LTU,2017,Aminoglycosides & E. coli,99,0.779324402,0.068655875,1.490004664,Europe
LITHUANIA,LTU,2017,Aminopenicillins & E. coli,99,5.455270817,3.849981128,7.07355582,Europe
LITHUANIA,LTU,2017,Fluoroquinolones & E. coli,198,1.948311006,1.048459827,2.780301558,Europe
LITHUANIA,LTU,2017,Fluoroquinolones & Non-typhoidal Salmonella,23,18.27667217,8.109710175,32.6786154,Europe
LITHUANIA,LTU,2017,Third generation cephalosporins & E. coli,198,0.0,0.000358326,0.003371488,Europe
LITHUANIA,LTU,2018,Aminoglycosides & E. coli,93,5.457988411,3.018992006,7.893789188,Europe
LITHUANIA,LTU,2018,Aminopenicillins & E. coli,93,30.79864889,28.30299788,33.36613963,Europe
LITHUANIA,LTU,2018,Fluoroquinolones & E. coli,186,29.23922363,27.01563275,31.46240599,Europe
LITHUANIA,LTU,2018,Third generation cephalosporins & E. coli,93,10.91597682,7.717832763,14.16385817,Europe
LITHUANIA,LTU,2019,Aminoglycosides & E. coli,99,0.584493302,0.021968132,1.212997094,Europe
LITHUANIA,LTU,2019,Aminopenicillins & E. coli,99,4.675946414,3.113840787,6.229064768,Europe
LITHUANIA,LTU,2020,Aminoglycosides & E. coli,100,4.350796476,2.171616056,6.471243911,Europe
LITHUANIA,LTU,2020,Aminopenicillins & E. coli,100,31.18070808,28.83182959,33.5163983,Europe
LUXEMBOURG,LUX,2017,Aminoglycosides & E. coli,44,0.0,9.72e-05,0.004264476,Europe
LUXEMBOURG,LUX,2017,Aminopenicillins & E. coli,44,3.018253196,1.352510481,4.679009703,Europe
LUXEMBOURG,LUX,2017,Fluoroquinolones & E. coli,44,0.335361466,0.025793761,0.958189421,Europe
LUXEMBOURG,LUX,2017,Third generation cephalosporins & E. coli,44,0.335361466,0.020654508,0.962359534,Europe
LUXEMBOURG,LUX,2019,Aminoglycosides & E. coli,37,0.0,0.000113391,0.004633029,Europe
LUXEMBOURG,LUX,2019,Aminopenicillins & E. coli,37,6.779739915,4.54958259,9.01393681,Europe
MALAYSIA,MYS,2005,Aminoglycosides & E. coli,146,35.63062263,26.38551064,44.68475366,Asia
MALAYSIA,MYS,2005,Aminopenicillins & E. coli,146,21.65542767,13.73731414,29.62693065,Asia
MALAYSIA,MYS,2005,Fluoroquinolones & E. coli,146,8.404613466,2.824314264,13.79564546,Asia
MALAYSIA,MYS,2008,Fluoroquinolones & Non-typhoidal Salmonella,32,3.47828372,2.187837344,4.761090687,Asia
MALAYSIA,MYS,2011,Aminoglycosides & E. coli,55,63.10937386,51.85013458,73.38362302,Asia
MALAYSIA,MYS,2011,Aminopenicillins & E. coli,55,62.5351778,51.57290972,73.25914003,Asia
MALAYSIA,MYS,2011,Aminopenicillins with beta-lactamase inhibitors & E. coli,7,7.905190272,7.899514683,7.905073474,Asia
MALAYSIA,MYS,2011,Fluoroquinolones & E. coli,55,43.12979397,31.57717868,55.08900143,Asia
MALAYSIA,MYS,2011,Fluoroquinolones & Non-typhoidal Salmonella,6,69.75829177,45.92981452,83.18960893,Asia
MALAYSIA,MYS,2011,Fluoroquinolones & S. aureus,96,34.45891521,26.68706248,42.30807176,Asia
MALAYSIA,MYS,2011,Macrolides & S. aureus,96,82.36521197,80.12744876,83.96849303,Asia
MALAYSIA,MYS,2011,Third generation cephalosporins & E. coli,7,0.0,0.000178893,0.005763133,Asia
MALAYSIA,MYS,2012,Aminoglycosides & E. coli,91,3.361845386,0.205544814,6.575158739,Asia
MALAYSIA,MYS,2012,Aminopenicillins & E. coli,91,31.09706982,23.16870974,39.11302755,Asia
MALAYSIA,MYS,2012,Aminopenicillins with beta-lactamase inhibitors & E. coli,91,9.245074813,4.226641252,14.36414452,Asia
MALAYSIA,MYS,2012,Fluoroquinolones & E. coli,91,8.404613466,3.502772596,13.29101354,Asia
MALAYSIA,MYS,2012,Fluoroquinolones & Non-typhoidal Salmonella,8,0.0,0.002057559,0.056769954,Asia
MALAYSIA,MYS,2012,Third generation cephalosporins & E. coli,91,5.883229426,1.712401803,10.02638939,Asia
MALAYSIA,MYS,2013,Fluoroquinolones & S. aureus,60,0.0,3.87e-05,0.00199422,Asia
MALAYSIA,MYS,2013,Macrolides & S. aureus,60,0.643894005,0.11822087,1.173656902,Asia
MALAYSIA,MYS,2014,Fluoroquinolones & Non-typhoidal Salmonella,11,22.69245636,1.546200456,43.71558943,Asia
MALAYSIA,MYS,2015,Fluoroquinolones & Non-typhoidal Salmonella,23,1.770708515,0.484436389,3.026914689,Asia
MALAYSIA,MYS,2016,Fluoroquinolones & Non-typhoidal Salmonella,17,0.0,0.001021757,0.039378448,Asia
MALTA,MLT,2016,Aminoglycosides & E. coli,31,2.866747685,0.170908583,6.518648204,Europe
MALTA,MLT,2016,Aminopenicillins & E. coli,31,24.36735532,16.97917611,31.71220673,Europe
MALTA,MLT,2016,Fluoroquinolones & E. coli,31,30.10085069,23.17721879,37.05716804,Europe
MALTA,MLT,2016,Fluoroquinolones & Non-typhoidal Salmonella,142,15.33306244,12.5060948,18.50712382,Europe
MALTA,MLT,2016,Third generation cephalosporins & E. coli,31,0.0,0.000380821,0.015336497,Europe
MALTA,MLT,2017,Aminoglycosides & E. coli,74,0.407539839,0.037130241,1.163953221,Europe
MALTA,MLT,2017,Aminopenicillins & E. coli,74,5.298017905,2.781887256,7.73258812,Europe
MALTA,MLT,2017,Fluoroquinolones & E. coli,74,2.852778871,0.933426314,4.745385984,Europe
MALTA,MLT,2017,Fluoroquinolones & Non-typhoidal Salmonella,17,0.0,0.000315144,0.013976485,Europe
MALTA,MLT,2017,Third generation cephalosporins & E. coli,74,0.407539839,0.029766249,1.175097442,Europe
MALTA,MLT,2018,Aminoglycosides & E. coli,85,4.182078976,1.585675698,6.777312751,Europe
MALTA,MLT,2018,Aminopenicillins & E. coli,85,30.84283245,26.62135053,34.97267352,Europe
MALTA,MLT,2018,Fluoroquinolones & E. coli,170,23.52419424,19.88206243,26.94260794,Europe
MALTA,MLT,2018,Fluoroquinolones & Non-typhoidal Salmonella,113,13.36969938,9.83716835,17.19237897,Europe
MALTA,MLT,2018,Third generation cephalosporins & E. coli,85,4.182078976,1.555259075,6.800790982,Europe
MALTA,MLT,2019,Aminoglycosides & E. coli,71,2.12379916,0.420890629,3.798088857,Europe
MALTA,MLT,2019,Aminopenicillins & E. coli,71,7.220917143,4.426001902,10.09547423,Europe
MALTA,MLT,2019,Fluoroquinolones & Non-typhoidal Salmonella,10,3.015794807,0.227275816,8.39616688,Europe
MALTA,MLT,2020,Aminopenicillins & E. coli,3,14.8115297,1.277154219,37.73501758,Europe
MALTA,MLT,2020,Fluoroquinolones & Non-typhoidal Salmonella,92,9.659693288,6.335333909,13.25313479,Europe
MEXICO,MEX,2002,Fluoroquinolones & Non-typhoidal Salmonella,547,1.226528631,0.559203087,2.587645161,Americas
MEXICO,MEX,2005,Fluoroquinolones & S. aureus,31,5.43664735,0.230591616,10.96447874,Americas
MEXICO,MEX,2005,Macrolides & S. aureus,31,3.26198841,0.209951298,7.60919279,Americas
MEXICO,MEX,2008,Aminoglycosides & E. coli,268,27.56988876,20.43670349,34.08569083,Americas
MEXICO,MEX,2008,Aminopenicillins & E. coli,272,49.80857097,43.21655463,56.91891886,Americas
MEXICO,MEX,2008,Aminopenicillins with beta-lactamase inhibitors & E. coli,4,13.59161838,0.814004457,35.70135046,Americas
MEXICO,MEX,2008,Fluoroquinolones & E. coli,268,27.97950669,25.3447867,31.19581505,Americas
MEXICO,MEX,2008,Fluoroquinolones & Non-typhoidal Salmonella,76,12.51204843,6.906391473,20.18153299,Americas
MEXICO,MEX,2008,Fluoroquinolones & S. aureus,50,27.18323675,20.01736982,34.37248429,Americas
MEXICO,MEX,2008,Macrolides & S. aureus,50,40.23119039,34.02658439,46.54359166,Americas
MEXICO,MEX,2009,Aminoglycosides & E. coli,72,35.35898581,29.00054186,43.38334164,Americas
MEXICO,MEX,2009,Aminopenicillins & E. coli,39,16.71420557,8.605147116,24.79113979,Americas
MEXICO,MEX,2009,Aminopenicillins with beta-lactamase inhibitors & E. coli,20,0.0,0.000702141,0.023256351,Americas
MEXICO,MEX,2009,Fluoroquinolones & E. coli,67,27.10260501,22.24654899,32.03013266,Americas
MEXICO,MEX,2009,Fluoroquinolones & Non-typhoidal Salmonella,78,0.0,0.000441138,0.011749777,Americas
MEXICO,MEX,2009,Third generation cephalosporins & E. coli,67,41.19351493,36.19949332,46.04242296,Americas
MEXICO,MEX,2010,Fluoroquinolones & Non-typhoidal Salmonella,493,58.0795604,55.2891519,60.89755983,Americas
MEXICO,MEX,2012,Macrolides & S. aureus,85,24.46491308,19.02379868,29.94367382,Americas
MEXICO,MEX,2013,Aminoglycosides & E. coli,34,3.26198841,0.153420667,7.403473651,Americas
MEXICO,MEX,2013,Aminopenicillins & E. coli,34,41.8621846,34.48092666,49.33415455,Americas
MEXICO,MEX,2013,Fluoroquinolones & E. coli,68,3.26198841,0.836124373,6.745105095,Americas
MEXICO,MEX,2013,Fluoroquinolones & Non-typhoidal Salmonella,19,2.718323675,0.224667306,7.911103767,Americas
MEXICO,MEX,2013,Fluoroquinolones & S. aureus,38,0.0,0.000512361,0.016968394,Americas
MEXICO,MEX,2013,Macrolides & S. aureus,38,0.0,0.000411465,0.016801177,Americas
MEXICO,MEX,2013,Third generation cephalosporins & E. coli,68,4.892982615,1.030512389,9.121077478,Americas
MEXICO,MEX,2014,Aminoglycosides & E. coli,148,4.598503353,1.411066503,7.798164024,Americas
MEXICO,MEX,2014,Aminopenicillins & E. coli,148,57.9456776,53.89612954,62.00568779,Americas
MEXICO,MEX,2014,Aminopenicillins with beta-lactamase inhibitors & E. coli,148,33.75256705,27.73143061,39.88858794,Americas
MEXICO,MEX,2014,Fluoroquinolones & E. coli,296,7.180925766,4.362362207,9.85547049,Americas
MEXICO,MEX,2014,Third generation cephalosporins & E. coli,296,48.97519952,44.50203713,53.17041512,Americas
MEXICO,MEX,2015,Aminoglycosides & E. coli,23,40.23119039,31.13769134,49.50830032,Americas
MEXICO,MEX,2015,Aminopenicillins & E. coli,23,19.02826573,8.996319594,29.09175876,Americas
MEXICO,MEX,2015,Aminopenicillins with beta-lactamase inhibitors & E. coli,23,54.3664735,54.34481182,54.36560115,Americas
MEXICO,MEX,2015,Fluoroquinolones & E. coli,69,11.96062417,5.954631315,18.05819271,Americas
MEXICO,MEX,2015,Fluoroquinolones & S. aureus,36,8.698635761,2.488835625,14.94880423,Americas
MEXICO,MEX,2015,Macrolides & S. aureus,36,27.18323675,18.79633668,35.63483508,Americas
MEXICO,MEX,2015,Third generation cephalosporins & E. coli,46,9.242300496,2.674628702,15.93105677,Americas
MOROCCO,MAR,2005,Fluoroquinolones & Non-typhoidal Salmonella,83,0.0,0.000927436,0.009214534,Africa
MOROCCO,MAR,2006,Fluoroquinolones & S. aureus,40,0.0,0.000276672,0.011338766,Africa
MOROCCO,MAR,2006,Macrolides & S. aureus,40,3.755411933,0.440080111,7.087275125,Africa
MOROCCO,MAR,2011,Fluoroquinolones & Non-typhoidal Salmonella,39,13.9399345,6.06348404,23.27722619,Africa
MOROCCO,MAR,2012,Fluoroquinolones & Non-typhoidal Salmonella,44,14.01559222,6.847546374,21.07767609,Africa
MOROCCO,MAR,2015,Fluoroquinolones & Non-typhoidal Salmonella,28,17.23865273,3.906138845,33.41738845,Africa
MYANMAR,MMR,2015,Fluoroquinolones & Non-typhoidal Salmonella,138,2.59614331,1.286786793,3.881468488,Asia
NAMIBIA,NAM,2009,Fluoroquinolones & Non-typhoidal Salmonella,81,0.0,0.000481296,0.020524792,Africa
NEPAL,NPL,2008,Fluoroquinolones & Non-typhoidal Salmonella,8,9.786342595,3.31904295,16.2039248,Asia
NEPAL,NPL,2009,Aminopenicillins & E. coli,20,17.61541667,15.13744401,19.46854279,Asia
NEPAL,NPL,2013,Fluoroquinolones & Non-typhoidal Salmonella,16,93.26557039,93.20723028,93.25922912,Asia
NEPAL,NPL,2013,Fluoroquinolones & S. aureus,119,2.210786556,0.097515224,4.313652642,Asia
NEPAL,NPL,2017,Fluoroquinolones & Non-typhoidal Salmonella,26,9.003435187,5.423992369,12.6001901,Asia
NETHERLANDS,NLD,2016,Aminoglycosides & E. coli,1226,1.701562378,1.014202629,2.403096706,Europe
NETHERLANDS,NLD,2016,Aminopenicillins & E. coli,1226,25.60812815,22.84915023,28.2696308,Europe
NETHERLANDS,NLD,2016,Fluoroquinolones & E. coli,2452,10.02341062,9.057027291,11.04306163,Europe
NETHERLANDS,NLD,2016,Fluoroquinolones & E. faecalis,56,0.623883065,0.044004394,1.78070577,Europe
NETHERLANDS,NLD,2016,Fluoroquinolones & E. faecium,28,2.495532258,0.131245717,5.649366435,Europe
NETHERLANDS,NLD,2016,Fluoroquinolones & Non-typhoidal Salmonella,72,21.10804368,17.20829438,26.2398056,Europe
NETHERLANDS,NLD,2016,Third generation cephalosporins & E. coli,2452,0.551659268,0.412263946,0.950965903,Europe
NETHERLANDS,NLD,2017,Aminoglycosides & E. coli,1610,2.019853808,1.451095821,2.869452209,Europe
NETHERLANDS,NLD,2017,Aminopenicillins & E. coli,1610,23.80699224,21.42260157,26.10127463,Europe
NETHERLANDS,NLD,2017,Fluoroquinolones & E. coli,3220,12.4188502,11.21831122,13.6664981,Europe
NETHERLANDS,NLD,2017,Fluoroquinolones & Non-typhoidal Salmonella,269,8.693596716,6.499522318,11.41965202,Europe
NETHERLANDS,NLD,2017,Third generation cephalosporins & E. coli,3220,0.650035964,0.502143471,1.071045325,Europe
NETHERLANDS,NLD,2018,Aminoglycosides & E. coli,900,2.877127094,1.68022751,4.18972479,Europe
NETHERLANDS,NLD,2018,Aminopenicillins & E. coli,900,29.71506104,26.280859,33.28236372,Europe
NETHERLANDS,NLD,2018,Fluoroquinolones & E. coli,1800,8.289049277,7.067026883,9.540407009,Europe
NETHERLANDS,NLD,2018,Fluoroquinolones & Non-typhoidal Salmonella,43,14.62497975,10.49722553,19.55232293,Europe
NETHERLANDS,NLD,2018,Third generation cephalosporins & E. coli,900,0.551822804,0.260769366,1.147330936,Europe
NETHERLANDS,NLD,2019,Aminoglycosides & E. coli,913,2.992388648,1.758867597,4.195770652,Europe
NETHERLANDS,NLD,2019,Aminopenicillins & E. coli,913,27.01261847,23.81291747,30.10254894,Europe
NETHERLANDS,NLD,2019,Fluoroquinolones & Non-typhoidal Salmonella,23,1.772263108,0.084433141,5.010270243,Europe
NETHERLANDS,NLD,2020,Aminoglycosides & E. coli,907,2.137934751,1.21815766,3.14873234,Europe
NETHERLANDS,NLD,2020,Aminopenicillins & E. coli,907,29.46244972,26.15885615,32.71066399,Europe
NEW ZEALAND,NZL,2010,Aminoglycosides & E. coli,909,38.21611245,33.71408587,42.69196618,Oceania
NEW ZEALAND,NZL,2010,Aminopenicillins & E. coli,909,20.78449772,16.94687311,24.66341874,Oceania
NEW ZEALAND,NZL,2010,Aminopenicillins with beta-lactamase inhibitors & E. coli,909,0.852880448,0.061867035,1.769084605,Oceania
NEW ZEALAND,NZL,2010,Fluoroquinolones & E. coli,909,0.0,0.000996405,0.010577322,Oceania
NEW ZEALAND,NZL,2010,Fluoroquinolones & Non-typhoidal Salmonella,25,0.0,0.001265446,0.03767032,Oceania
NEW ZEALAND,NZL,2010,Third generation cephalosporins & E. coli,909,0.0,0.000769307,0.010519457,Oceania
NICARAGUA,NIC,2012,Third generation cephalosporins & E. coli,13,19.97860918,19.96799468,19.97838051,Americas
NIGERIA,NGA,2006,Aminopenicillins & E. coli,162,30.51221113,30.50619287,30.51138135,Africa
NIGERIA,NGA,2006,Fluoroquinolones & E. coli,1248,12.25787917,11.76358282,12.71597195,Africa
NIGERIA,NGA,2007,Fluoroquinolones & Non-typhoidal Salmonella,114,15.66583242,14.89961173,16.44697039,Africa
NIGERIA,NGA,2008,Aminoglycosides & E. coli,23,19.17181697,12.61035087,25.63127706,Africa
NIGERIA,NGA,2008,Aminopenicillins & E. coli,23,10.18177761,4.43301156,16.72581039,Africa
NIGERIA,NGA,2008,Aminopenicillins with beta-lactamase inhibitors & E. coli,23,0.0,0.002073967,0.016118307,Africa
NIGERIA,NGA,2008,Fluoroquinolones & E. coli,207,11.96825857,10.8579624,14.53719364,Africa
NIGERIA,NGA,2008,Third generation cephalosporins & E. coli,23,0.0,0.002278464,0.016078296,Africa
NIGERIA,NGA,2009,Aminoglycosides & E. coli,75,8.34216777,6.538835182,10.19143189,Africa
NIGERIA,NGA,2009,Aminopenicillins & E. coli,75,11.74713421,10.05435678,13.44769272,Africa
NIGERIA,NGA,2009,Aminopenicillins with beta-lactamase inhibitors & E. coli,75,9.533906022,7.741610898,11.36044847,Africa
NIGERIA,NGA,2009,Fluoroquinolones & E. coli,675,4.256208046,3.636340658,4.833964551,Africa
NIGERIA,NGA,2009,Third generation cephalosporins & E. coli,75,4.596704689,2.980671368,6.21696828,Africa
NIGERIA,NGA,2010,Aminoglycosides & E. coli,104,13.79011407,12.59629741,15.0280676,Africa
NIGERIA,NGA,2010,Aminopenicillins & E. coli,104,15.66284561,14.80741844,16.50658232,Africa
NIGERIA,NGA,2010,Fluoroquinolones & E. coli,3744,7.831422804,7.521240355,8.153434428,Africa
NIGERIA,NGA,2010,Fluoroquinolones & S. aureus,73,7.110599765,2.987594777,12.28956929,Africa
NIGERIA,NGA,2010,Macrolides & S. aureus,73,17.26723959,9.957799535,24.79382763,Africa
NIGERIA,NGA,2011,Aminoglycosides & E. coli,113,2.410549844,0.243537129,4.639035673,Africa
NIGERIA,NGA,2011,Aminopenicillins & E. coli,113,39.02385028,34.79059193,43.07547091,Africa
NIGERIA,NGA,2011,Aminopenicillins with beta-lactamase inhibitors & E. coli,113,14.80766333,10.48433426,19.0860048,Africa
NIGERIA,NGA,2011,Fluoroquinolones & E. coli,2599,4.476735424,3.756870687,5.152103232,Africa
NIGERIA,NGA,2011,Fluoroquinolones & Non-typhoidal Salmonella,72,2.779511555,0.165330972,5.751038865,Africa
NIGERIA,NGA,2011,Third generation cephalosporins & E. coli,57,0.0,0.000457916,0.017542907,Africa
NIGERIA,NGA,2012,Aminoglycosides & E. coli,262,69.78663171,66.68393939,73.04090611,Africa
NIGERIA,NGA,2012,Aminopenicillins & E. coli,262,71.3188666,67.78656204,74.96990981,Africa
NIGERIA,NGA,2012,Aminopenicillins with beta-lactamase inhibitors & E. coli,22,0.0,0.000173227,0.007007181,Africa
NIGERIA,NGA,2012,Fluoroquinolones & E. coli,3668,38.50324212,37.03299032,39.97558428,Africa
NIGERIA,NGA,2012,Fluoroquinolones & S. aureus,76,29.05559172,20.30074699,39.19103509,Africa
NIGERIA,NGA,2012,Macrolides & S. aureus,76,68.5848487,58.5640961,79.31969956,Africa
NIGERIA,NGA,2012,Third generation cephalosporins & E. coli,262,50.72608587,47.09974393,54.48143332,Africa
NIGERIA,NGA,2013,Aminoglycosides & E. coli,211,3.446620241,1.096116486,6.120255602,Africa
NIGERIA,NGA,2013,Aminopenicillins & E. coli,211,32.78451898,26.12010013,39.84945716,Africa
NIGERIA,NGA,2013,Aminopenicillins with beta-lactamase inhibitors & E. coli,211,5.638994415,2.198770723,9.187588153,Africa
NIGERIA,NGA,2013,Fluoroquinolones & E. coli,1688,3.631734154,3.233594219,4.915324033,Africa
NIGERIA,NGA,2013,Fluoroquinolones & Non-typhoidal Salmonella,231,2.897460269,0.895073203,6.708680982,Africa
NIGERIA,NGA,2013,Fluoroquinolones & S. aureus,37,0.0,0.000590473,0.021761265,Africa
NIGERIA,NGA,2013,Macrolides & S. aureus,37,35.43877232,24.90776428,46.18131803,Africa
NIGERIA,NGA,2013,Third generation cephalosporins & E. coli,422,1.560985089,0.912820355,2.721128035,Africa
NIGERIA,NGA,2014,Aminoglycosides & E. coli,56,31.96438288,23.71760697,40.63616194,Africa
NIGERIA,NGA,2014,Aminopenicillins & E. coli,56,52.11584165,44.46583244,59.5226855,Africa
NIGERIA,NGA,2014,Fluoroquinolones & E. coli,560,7.643656775,5.651987803,9.720451347,Africa
NIGERIA,NGA,2014,Fluoroquinolones & Non-typhoidal Salmonella,14,0.0,0.000215897,0.008727224,Africa
NIGERIA,NGA,2014,Third generation cephalosporins & E. coli,112,1.389755777,0.417524637,3.511756725,Africa
NIGERIA,NGA,2015,Aminoglycosides & E. coli,58,60.76710376,53.72647823,69.29854962,Africa
NIGERIA,NGA,2015,Aminopenicillins & E. coli,58,71.92018539,64.34544861,79.6677857,Africa
NIGERIA,NGA,2015,Aminopenicillins with beta-lactamase inhibitors & E. coli,10,5.107449655,0.516447467,9.677090956,Africa
NIGERIA,NGA,2015,Fluoroquinolones & E. coli,696,59.69007542,57.16688337,62.82397518,Africa
NIGERIA,NGA,2015,Third generation cephalosporins & E. coli,58,82.34335372,77.892376,86.29010445,Africa
NIGERIA,NGA,2016,Aminoglycosides & E. coli,6,5.674944061,1.825639947,11.82045079,Africa
NIGERIA,NGA,2016,Fluoroquinolones & E. coli,406,13.70205459,13.01889677,14.36144428,Africa
NORTH MACEDONIA,MKD,2018,Aminoglycosides & E. coli,87,4.926017719,1.703538361,9.028705279,Europe
NORTH MACEDONIA,MKD,2018,Aminopenicillins & E. coli,83,27.9061297,19.90531277,36.2254818,Europe
NORTH MACEDONIA,MKD,2018,Fluoroquinolones & E. coli,83,17.98734365,13.73568502,22.12425684,Europe
NORTH MACEDONIA,MKD,2018,Fluoroquinolones & Non-typhoidal Salmonella,15,0.35427973,0.025281079,0.991099752,Europe
NORTH MACEDONIA,MKD,2018,Third generation cephalosporins & E. coli,83,2.991048455,0.876060842,6.944361849,Europe
NORTH MACEDONIA,MKD,2019,Aminoglycosides & E. coli,37,3.621475581,0.28062286,10.13355927,Europe
NORTH MACEDONIA,MKD,2019,Aminopenicillins & E. coli,37,25.3540447,10.81989454,40.04365738,Europe
