species,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95,region,disease,disease_proportion,exchg_rate_lcuperusdol,mean_usd,lower95_usd,upper95_usd,sd_usd
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Infectious,,,,,Tigray,Other Infectious,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,-293999349.73132765,174142.19417716918,-294340668.4319149,-293658031.0307404,Amhara,Condition A,0.5,34.9271654040404,-8417498.1373472,-8427270.436262352,-8407725.838432048,4985.86679344509
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,-205799544.81192935,121899.53592401842,-206038467.9023404,-205560621.72151828,Amhara,Condition B,0.35,34.9271654040404,-5892248.6961430395,-5899089.305383646,-5885408.086902433,3490.1067554115625
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,-88199804.9193983,52242.65825315075,-88302200.52957447,-88097409.30922212,Amhara,Condition C,0.15,34.9271654040404,-2525249.44120416,-2528181.1308787055,-2522317.7515296144,1495.7600380335268
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,52147.31979698315,1787567.1087905553,-3451484.2134325053,3555778.8530264716,Benishangul Gumz,Condition A,0.5,34.9271654040404,1493.030401801536,-98819.47686007278,101805.53766367586,51179.85064381343
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,36503.123857888204,1251296.9761533886,-2416038.9494027533,2489045.19711853,Benishangul Gumz,Condition B,0.35,34.9271654040404,1045.1212812610752,-69173.63380205094,71263.8763645731,35825.8954506694
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,15644.195939094945,536270.1326371665,-1035445.2640297513,1066733.6559079413,Benishangul Gumz,Condition C,0.15,34.9271654040404,447.90912054046083,-29645.843058021826,30541.661299102754,15353.955193144027
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,-143209.1867378354,602788.992718246,-1324675.6124655975,1038257.2389899266,National,Condition A,0.5,34.9271654040404,-4100.223567563512,-37926.79987458581,29726.35273945879,17258.457299501177
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,-100246.43071648479,421952.2949027722,-927272.9287259183,726780.0672929487,National,Condition B,0.35,34.9271654040404,-2870.1564972944584,-26548.759912210073,20808.446917621153,12080.920109650822
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,-42962.75602135062,180836.69781547377,-397402.6837396792,311477.171696978,National,Condition C,0.15,34.9271654040404,-1230.0670702690536,-11378.039962375744,8917.905821837636,5177.537189850352
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,199878898.2110323,42693421.57432528,116199791.92535476,283558004.4967098,Oromia,Condition A,0.5,34.9271654040404,5722734.607827927,3326917.331571164,8118551.88408469,1222355.7531922264
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,139915228.7477226,29885395.102027696,81339854.34774831,198490603.14769688,Oromia,Condition B,0.35,34.9271654040404,4005914.225479549,2328842.132099814,5682986.318859284,855649.0272345585
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,59963669.46330969,12808026.472297585,34859937.577606425,85067401.34901296,Oromia,Condition C,0.15,34.9271654040404,1716820.3823483782,998075.199471349,2435565.5652254075,366706.725957668
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,-250922.51757315794,24553148.310612615,-48375093.20637388,47873248.17122757,SNNP,Condition A,0.5,34.9271654040404,-7184.164952135825,-1385027.7469347056,1370659.4170304341,702981.4193788623
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,-175645.76230121055,17187203.81742883,-33862565.24446172,33511273.7198593,SNNP,Condition B,0.35,34.9271654040404,-5028.9154664950765,-969519.4228542942,959461.591921304,492086.9935652036
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,-75276.75527194738,7365944.493183784,-14512527.961912164,14361974.45136827,SNNP,Condition C,0.15,34.9271654040404,-2155.249485640747,-415508.32408041175,411197.8251091303,210894.4258136587
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,-110657.80055550237,9161690.1461161,-18067570.48694306,17846254.885832056,Sidama,Condition A,0.5,34.9271654040404,-3168.2445247246255,-517292.7799303458,510956.2908808966,262308.43643143936
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,-77460.46038885166,6413183.10228127,-12647299.34086014,12492378.420082435,Sidama,Condition B,0.35,34.9271654040404,-2217.771167307238,-362104.945951242,357669.4036166275,183615.90550200755
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,-33197.34016665071,2748507.04383483,-5420271.146082918,5353876.465749617,Sidama,Condition C,0.15,34.9271654040404,-950.4733574173878,-155187.83397910374,153286.88726426897,78692.53092943181
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,-250922.51757315794,24553148.310612615,-48375093.20637388,47873248.17122757,South West Ethiopia,Condition A,0.5,34.9271654040404,-7184.164952135825,-1385027.7469347056,1370659.4170304341,702981.4193788623
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,-175645.76230121055,17187203.81742883,-33862565.24446172,33511273.7198593,South West Ethiopia,Condition B,0.35,34.9271654040404,-5028.9154664950765,-969519.4228542942,959461.591921304,492086.9935652036
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,-75276.75527194738,7365944.493183784,-14512527.961912164,14361974.45136827,South West Ethiopia,Condition C,0.15,34.9271654040404,-2155.249485640747,-415508.32408041175,411197.8251091303,210894.4258136587
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,216789.00723566613,12781251.4939598,-24834463.920925543,25268041.935396872,Tigray,Condition A,0.5,34.9271654040404,6206.888097783847,-711035.7692540567,723449.5454496243,365940.13130195945
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,151752.3050649663,8946876.04577186,-17384124.74464788,17687629.35477781,Tigray,Condition B,0.35,34.9271654040404,4344.821668448693,-497725.03847783967,506414.681814737,256158.09191137162
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Health cost,Non-infectious,65036.702170699835,3834375.44818794,-7450339.176277662,7580412.580619061,Tigray,Condition C,0.15,34.9271654040404,1862.066429335154,-213310.73077621698,217034.8636348873,109782.03939058783
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,,,,,Afar,Cause A,0.5,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,,,,,Afar,Cause B,0.35,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,,,,,Afar,Cause C,0.15,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-2878066424.52205,768257154.2964,-4383850446.942994,-1372282402.101106,Amhara,Cause A,0.5,34.9271654040404,-82401946.77204217,-125514063.22930136,-39289830.31478298,21995977.78431591
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-2014646497.1654348,537780008.0074799,-3068695312.8600955,-960597681.4707743,Amhara,Cause B,0.35,34.9271654040404,-57681362.74042951,-87859844.26051095,-27502881.22034809,15397184.449021135
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-863419927.356615,230477146.28891996,-1315155134.0828981,-411684720.6303318,Amhara,Cause C,0.15,34.9271654040404,-24720584.03161265,-37654218.968790404,-11786949.094434895,6598793.335294773
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-130729626.6935575,2148400799.182665,-4341595193.09158,4080135939.704466,Benishangul Gumz,Cause A,0.5,34.9271654040404,-3742921.1669846703,-124304252.66029008,116818410.32632074,61510883.41495174
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-91510738.68549025,1503880559.4278653,-3039116635.164106,2856095157.7931256,Benishangul Gumz,Cause B,0.35,34.9271654040404,-2620044.8168892693,-87012976.86220303,81772887.2284245,43057618.39046621
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-39218888.00806725,644520239.7547995,-1302478557.927474,1224040781.9113398,Benishangul Gumz,Cause C,0.15,34.9271654040404,-1122876.350095401,-37291275.798087016,35045523.097896226,18453265.02448552
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,,,,,Gambela,Cause A,0.5,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,,,,,Gambela,Cause B,0.35,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,,,,,Gambela,Cause C,0.15,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,762598335.68199,4996605964.660685,-9030749355.052952,10555946026.416931,National,Cause A,0.5,34.9271654040404,21833960.09553561,-258559469.41541004,302227389.60648125,143057872.1994621
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,533818834.977393,3497624175.2624793,-6321524548.537066,7389162218.491853,National,Cause B,0.35,34.9271654040404,15283772.066874925,-180991628.59078702,211559172.7245369,100140510.53962345
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,228779500.704597,1498981789.3982053,-2709224806.5158854,3166783807.9250793,National,Cause C,0.15,34.9271654040404,6550188.028660683,-77567840.824623,90668216.88194437,42917361.65983862
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-372169290.3175145,78764135470.4905,-154749874812.47888,154005536231.84387,Oromia,Cause A,0.5,34.9271654040404,-10655582.438833173,-4430645115.981193,4409333951.103527,2255096700.786918
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-260518503.22226012,55134894829.34334,-108324912368.7352,107803875362.29068,Oromia,Cause B,0.35,34.9271654040404,-7458907.707183221,-3101451581.1868343,3086533765.772468,1578567690.5508425
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-111650787.09525435,23629240641.14715,-46424962443.74366,46201660869.553154,Oromia,Cause C,0.15,34.9271654040404,-3196674.7316499525,-1329193534.7943575,1322800185.3310578,676529010.2360754
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-781750251.065635,28669901447.9004,-56974757088.95042,55411256586.819145,SNNP,Cause A,0.5,34.9271654040404,-22382298.76436527,-1631244804.1477633,1586480206.6190326,820848217.0323459
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-547225175.7459445,20068931013.530277,-39882329962.26528,38787879610.7734,SNNP,Cause B,0.35,34.9271654040404,-15667609.135055691,-1141871362.903434,1110536144.6333227,574593751.9226421
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-234525075.3196905,8600970434.37012,-17092427126.685123,16623376976.045742,SNNP,Cause C,0.15,34.9271654040404,-6714689.629309582,-489373441.2443289,475944061.9857097,246254465.10970375
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-343430064.184848,10327189348.52925,-20584721187.302177,19897861058.93248,Sidama,Cause A,0.5,34.9271654040404,-9832749.38610162,-589361345.2215885,569695846.4493852,295677855.01810557
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-240401044.9293936,7229032543.970474,-14409304831.111523,13928502741.252735,Sidama,Cause B,0.35,34.9271654040404,-6882924.570271133,-412552941.6551119,398787092.51456964,206974498.51267388
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-103029019.2554544,3098156804.5587745,-6175416356.190652,5969358317.679744,Sidama,Cause C,0.15,34.9271654040404,-2949824.8158304864,-176808403.56647652,170908753.93481556,88703356.50543165
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,,,,,Somali,Cause A,0.5,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,,,,,Somali,Cause B,0.35,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,,,,,Somali,Cause C,0.15,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-781750251.065635,28669901447.9004,-56974757088.95042,55411256586.819145,South West Ethiopia,Cause A,0.5,34.9271654040404,-22382298.76436527,-1631244804.1477633,1586480206.6190326,820848217.0323459
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-547225175.7459445,20068931013.530277,-39882329962.26528,38787879610.7734,South West Ethiopia,Cause B,0.35,34.9271654040404,-15667609.135055691,-1141871362.903434,1110536144.6333227,574593751.9226421
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,-234525075.3196905,8600970434.37012,-17092427126.685123,16623376976.045742,South West Ethiopia,Cause C,0.15,34.9271654040404,-6714689.629309582,-489373441.2443289,475944061.9857097,246254465.10970375
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,1048761199.879945,15667608462.40205,-29659751386.428074,31757273786.18796,Tigray,Cause A,0.5,34.9271654040404,30027091.74213787,-849188619.8986251,909242803.3829008,448579444.71467495
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,734132839.9159615,10967325923.681435,-20761825970.49965,22230091650.331573,Tigray,Cause B,0.35,34.9271654040404,21018964.219496507,-594432033.9290375,636469962.3680305,314005611.30027246
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,314628359.9639835,4700282538.720615,-8897925415.928423,9527182135.85639,Tigray,Cause C,0.15,34.9271654040404,9008127.52264136,-254756585.96958756,272772841.0148703,134573833.4144025
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,Afar,,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,-0.0,0.0,-0.0,0.0,Amhara,PPR,0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,Amhara,Brucellosis,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,Amhara,Other Infectious,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,Benishangul Gumz,PPR,-0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,Benishangul Gumz,Brucellosis,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,Benishangul Gumz,Other Infectious,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,Gambela,,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,-1032865989.7213401,7090559041.5200405,-14930361711.10062,12864629731.65794,National,Brucellosis,-0.3040579652262138,34.9271654040404,-29571995.831126258,-427471326.0691194,368327334.40686685,203009862.36632302
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,4429803770.821421,30410319917.52534,-55174423267.52825,64034030809.17109,National,Other Infectious,1.3040579652262139,34.9271654040404,126829753.27591221,-1579699429.634952,1833358936.1867764,870678154.5463593
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,Oromia,PPR,-0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,Oromia,Brucellosis,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,Oromia,Other Infectious,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,SNNP,PPR,-0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,SNNP,Brucellosis,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,SNNP,Other Infectious,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,Sidama,PPR,-0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,Sidama,Brucellosis,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,Sidama,Other Infectious,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,Somali,,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,South West Ethiopia,PPR,-0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,South West Ethiopia,Brucellosis,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,South West Ethiopia,Other Infectious,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,-0.0,0.0,-0.0,0.0,Tigray,PPR,-0.0,34.9271654040404,-0.0,-0.0,0.0,0.0
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,Tigray,Brucellosis,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,,Tigray,Other Infectious,,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,,,,,Afar,Condition A,0.5,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,,,,,Afar,Condition B,0.35,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,,,,,Afar,Condition C,0.15,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-4367617772.18076,1028990921.528415,-6384439978.376453,-2350795565.9850674,Amhara,Condition A,0.5,34.9271654040404,-125049305.36606073,-182792960.85212505,-67305649.87999643,29461048.717379753
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-3057332440.526532,720293645.0698905,-4469107984.863518,-1645556896.1895468,Amhara,Condition B,0.35,34.9271654040404,-87534513.75624251,-127955072.59648754,-47113954.91599749,20622734.102165826
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-1310285331.654228,308697276.4585245,-1915331993.512936,-705238669.79552,Amhara,Condition C,0.15,34.9271654040404,-37514791.60981822,-54837888.25563752,-20191694.96399892,8838314.615213927
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-174953565.6732845,3198217379.4205,-6443459629.337464,6093552497.990895,Benishangul Gumz,Condition A,0.5,34.9271654040404,-5009097.178354065,-184482753.03188732,174464558.67517918,91568191.76200676
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-122467495.97129914,2238752165.59435,-4510421740.536224,4265486748.593626,Benishangul Gumz,Condition B,0.35,34.9271654040404,-3506368.0248478455,-129137927.1223211,122125191.07262541,64097734.23340473
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-52486069.70198535,959465213.82615,-1933037888.8012393,1828065749.3972685,Benishangul Gumz,Condition C,0.15,34.9271654040404,-1502729.1535062196,-55344825.909566194,52339367.602553755,27470457.52860203
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,,,,,Gambela,Condition A,0.5,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,,,,,Gambela,Condition B,0.35,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,,,,,Gambela,Condition C,0.15,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,1077541248.057015,7343273846.1354,-13315275490.368368,15470357986.482397,National,Condition A,0.5,34.9271654040404,30851093.5712053,-381229777.347693,442931964.49010354,210245342.30556038
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,754278873.6399105,5140291692.29478,-9320692843.257858,10829250590.537678,National,Condition B,0.35,34.9271654040404,21595765.49984371,-266860844.1433851,310052375.1430725,147171739.61389226
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,323262374.4171045,2202982153.84062,-3994582647.110511,4641107395.94472,National,Condition C,0.15,34.9271654040404,9255328.07136159,-114368933.20430791,132879589.3470311,63073602.691668116
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-1531157261.747885,115948121230.422,-228789474873.375,225727160349.8792,Oromia,Condition A,0.5,34.9271654040404,-43838577.91021196,-6550473599.180438,6462796443.360013,3319711745.5460334
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-1071810083.2235194,81163684861.2954,-160152632411.3625,158009012244.91547,Oromia,Condition B,0.35,34.9271654040404,-30687004.53714837,-4585331519.426306,4523957510.35201,2323798221.8822236
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-459347178.5243655,34784436369.126595,-68636842462.01249,67718148104.96375,Oromia,Condition C,0.15,34.9271654040404,-13151573.373063589,-1965142079.754131,1938838933.0080037,995913523.6638099
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-1522926196.261525,42213504849.80525,-84261395701.8798,81215543309.35677,SNNP,Condition A,0.5,34.9271654040404,-43602914.19713526,-2412488809.988926,2325282981.5946555,1208615252.9549954
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-1066048337.3830674,29549453394.863674,-58982976991.315865,56850880316.549736,SNNP,Condition B,0.35,34.9271654040404,-30522039.937994685,-1688742166.992248,1627698087.1162589,846030677.0684967
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-456877858.8784575,12664051454.941576,-25278418710.563946,24364662992.807034,SNNP,Condition C,0.15,34.9271654040404,-13080874.25914058,-723746642.9966779,697584894.4783968,362584575.88649863
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-457843929.172806,15639151386.4326,-31110580646.5807,30194892788.23509,Sidama,Condition A,0.5,34.9271654040404,-13108533.826791517,-890727326.0423763,864510258.3887932,447764689.9059106
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-320490750.4209642,10947405970.50282,-21777406452.606487,21136424951.76456,Sidama,Condition B,0.35,34.9271654040404,-9175973.678754061,-623509128.2296634,605157180.8721553,313435282.9341374
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-137353178.7518418,4691745415.92978,-9333174193.97421,9058467836.470526,Sidama,Condition C,0.15,34.9271654040404,-3932560.1480374555,-267218197.8127129,259353077.51663795,134329406.97177318
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,,,,,Somali,Condition A,0.5,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,,,,,Somali,Condition B,0.35,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,,,,,Somali,Condition C,0.15,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-1522926196.261525,42213504849.80525,-84261395701.8798,81215543309.35677,South West Ethiopia,Condition A,0.5,34.9271654040404,-43602914.19713526,-2412488809.988926,2325282981.5946555,1208615252.9549954
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-1066048337.3830674,29549453394.863674,-58982976991.315865,56850880316.549736,South West Ethiopia,Condition B,0.35,34.9271654040404,-30522039.937994685,-1688742166.992248,1627698087.1162589,846030677.0684967
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,-456877858.8784575,12664051454.941576,-25278418710.563946,24364662992.807034,South West Ethiopia,Condition C,0.15,34.9271654040404,-13080874.25914058,-723746642.9966779,697584894.4783968,362584575.88649863
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,1689651804.90042,23735588918.77425,-44832102475.89711,48211406085.69795,Tigray,Condition A,0.5,34.9271654040404,48376436.660530135,-1283588346.1275933,1380341219.4486535,679573868.7694507
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,1182756263.4302938,16614912243.141973,-31382471733.12797,33747984259.98856,Tigray,Condition B,0.35,34.9271654040404,33863505.66237109,-898511842.2893151,966238853.6140573,475701708.1386154
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,506895541.470126,7120676675.632275,-13449630742.769133,14463421825.709383,Tigray,Condition C,0.15,34.9271654040404,14512930.99815904,-385076503.83827794,414102365.834596,203872160.63083518
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,,,,,Afar,Cause A,0.5,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,,,,,Afar,Cause B,0.35,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,,,,,Afar,Cause C,0.15,34.9271654040404,,,,
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,-7075257164.0395,1612912865.06129,-10236566379.559628,-3913947948.519372,Amhara,Cause A,0.5,34.9271654040404,-202571754.16877744,-293083227.94427097,-112060280.39328389,46179323.35484365
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,-4952680014.82765,1129039005.542903,-7165596465.69174,-2739763563.96356,Amhara,Cause B,0.35,34.9271654040404,-141800227.9181442,-205158259.56098968,-78442196.27529871,32325526.34839055
Cattle,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,-2122577149.21185,483873859.518387,-3070969913.8678885,-1174184384.5558114,Amhara,Cause C,0.15,34.9271654040404,-60771526.250633225,-87924968.38328129,-33618084.11798516,13853797.006453095
